"","uni","metric","metrix","stage","col","ASnormalized.t9_ahya5.002r","pval"
"21","qP.3.0","qP","7","3","1",0.212744079683254,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000331028238802823
"22","ABQ.3.0","ABQ","8","3","1",0.338718549249996,0.00000000000000000000000000129711804216729
"23","qm.3.0","qm","9","3","1",0.903563570995053,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000165514119401421
"24","nTau1.3.0","nTau1","10","3","1",8.83602772009295,0.0000554036111070964
"25","nTau2.3.0","nTau2","11","3","1",8.61859149927886,0.000000227728279165366
"26","nCon.3.0","nCon","12","3","1",1.23480226355727,0.00000000491104613884154
"27","Fm.3.0","Fm","13","3","1",3310.42580143858,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000183081297831557
"28","Fo.3.0","Fo","14","3","1",3189.18621911863,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000331028238802823
"29","Quant.4.0","Quant","1","4","1",0.0350145598687934,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000319839452891137
"30","Sigma.4.0","Sigma","2","4","1",3.01052916543257,0.0000000000000000000000000998869558189288
"31","Connect.4.0","Connect","3","4","1",0.504255176557363,0.00000000000142917791685764
"32","Tau1.4.0","Tau1","4","4","1",3616.50850121409,0.00126429975108176
"33","Tau2.4.0","Tau2","5","4","1",6190336.15888053,0.0000167532505281874
"34","NPQ.4.0","NPQ","6","4","1",0.0934980622848231,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000311198633542084
"35","qP.4.0","qP","7","4","1",0.244490080387864,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000639678905782275
"36","ABQ.4.0","ABQ","8","4","1",0.337984539434128,0.0000000000000000000000000998869558189288
"37","qm.4.0","qm","9","4","1",0.90780036141701,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000319839452891137
"38","nTau1.4.0","nTau1","10","4","1",5.49789305462275,0.00126429975108176
"39","nTau2.4.0","nTau2","11","4","1",6.81651796537144,0.0000167532505281874
"40","nCon.4.0","nCon","12","4","1",1.5232950389443,0.00000000000142917791685764
"41","Fm.4.0","Fm","13","4","1",3248.72806424045,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000311198633542084
"42","Fo.4.0","Fo","14","4","1",3134.97528093767,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000639678905782275
"43","Quant.5.0","Quant","1","5","1",0.0355722240082758,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000327055530318879
"44","Sigma.5.0","Sigma","2","5","1",3.63235745835201,0.00000000000000000000312642016192453
"45","Connect.5.0","Connect","3","5","1",0.303717868448885,0.00297825710909973
"46","Tau1.5.0","Tau1","4","5","1",3259.76712505216,0.00000356259400459184
"47","Tau2.5.0","Tau2","5","5","1",10584750.454086,0.0000944359076736632
"48","NPQ.5.0","NPQ","6","5","1",0.107991157095853,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000348680244929529
"49","qP.5.0","qP","7","5","1",0.269550945696679,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000654111060637758
"50","ABQ.5.0","ABQ","8","5","1",0.201244477767658,0.00000000000000000000312642016192453
"51","qm.5.0","qm","9","5","1",0.906331931360952,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000327055530318879
"52","nTau1.5.0","nTau1","10","5","1",4.95556723577321,0.00000356259400459184
"53","nTau2.5.0","nTau2","11","5","1",11.6554480689622,0.0000944359076736632
"54","nCon.5.0","nCon","12","5","1",0.917495632678537,0.00297825710909973
"55","Fm.5.0","Fm","13","5","1",3206.23302847346,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000348680244929529
"56","Fo.5.0","Fo","14","5","1",3092.18018896187,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000654111060637758
"57","Quant.6.0","Quant","1","6","1",0.0324541767313432,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000693165368561765
"58","Sigma.6.0","Sigma","2","6","1",3.77903858701388,0.000000000000000000000000274560086619369
"59","Connect.6.0","Connect","3","6","1",0.213644656177262,0.00751766245135397
"60","Tau1.6.0","Tau1","4","6","1",1605.7238541398,0.00000196677583396686
"61","Tau2.6.0","Tau2","5","6","1",9684357.20913808,0.0000424137533723016
"62","NPQ.6.0","NPQ","6","6","1",0.138869967282447,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000525101829555982
"63","qP.6.0","qP","7","6","1",0.312952126063301,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000138633073712353
"64","ABQ.6.0","ABQ","8","6","1",0.168989292844559,0.000000000000000000000000274560086619369
"65","qm.6.0","qm","9","6","1",0.91454231107428,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000693165368561765
"66","nTau1.6.0","nTau1","10","6","1",2.44105551593577,0.00000196677583396686
"67","nTau2.6.0","nTau2","11","6","1",10.6639757849761,0.0000424137533723016
"68","nCon.6.0","nCon","12","6","1",0.645395149086315,0.00751766245135397
"69","Fm.6.0","Fm","13","6","1",3119.30066222935,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000525101829555982
"70","Fo.6.0","Fo","14","6","1",3018.06632725916,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000138633073712353
"71","Quant.7.0","Quant","1","7","1",0.0364765131257622,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000322809898116736
"72","Sigma.7.0","Sigma","2","7","1",3.98002835368531,0.000000000000000000000000102893345361031
"73","Connect.7.0","Connect","3","7","1",0.406089576862297,0.0000000500197864926578
"74","Tau1.7.0","Tau1","4","7","1",1786.38869910054,0.0000000000297696270488505
"75","Tau2.7.0","Tau2","5","7","1",14705881.3409337,0.000174633371605481
"76","NPQ.7.0","NPQ","6","7","1",0.18219723765719,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000720761235251951
"77","qP.7.0","qP","7","7","1",0.384804542527618,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000645619796233472
"78","ABQ.7.0","ABQ","8","7","1",0.124791636671748,0.000000000000000000000000102893345361031
"79","qm.7.0","qm","9","7","1",0.90395077534702,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000322809898116736
"80","nTau1.7.0","nTau1","10","7","1",2.7157060513875,0.0000000000297696270488505
"81","nTau2.7.0","nTau2","11","7","1",16.1934508537616,0.000174633371605481
"82","nCon.7.0","nCon","12","7","1",1.22674841342151,0.0000000500197864926578
"83","Fm.7.0","Fm","13","7","1",3004.97897472451,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000720761235251951
"84","Fo.7.0","Fo","14","7","1",2895.36781971033,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000645619796233472
"85","Quant.8.0","Quant","1","8","1",0.0391890831374533,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000316832690748607
"86","Sigma.8.0","Sigma","2","8","1",3.62394609832476,0.0000000000000000000000000000909101125455076
"87","Connect.8.0","Connect","3","8","1",0.375255377233025,0.0000000226291824569482
"88","Tau1.8.0","Tau1","4","8","1",1886.61924986869,0.0000000000020450823904393
"89","Tau2.8.0","Tau2","5","8","1",19805891.404107,0.00238750190452316
"90","NPQ.8.0","NPQ","6","8","1",0.224009768054298,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000880404829855039
"91","qP.8.0","qP","7","8","1",0.447334693723709,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000633665381497214
"92","ABQ.8.0","ABQ","8","8","1",0.203094136108911,0.0000000000000000000000000000909101125455076
"93","qm.8.0","qm","9","8","1",0.896808090256984,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000316832690748607
"94","nTau1.8.0","nTau1","10","8","1",2.86807866401766,0.0000000000020450823904393
"95","nTau2.8.0","nTau2","11","8","1",21.809351077423,0.00238750190452316
"96","nCon.8.0","nCon","12","8","1",1.13360195601525,0.0000000226291824569482
"97","Fm.8.0","Fm","13","8","1",2902.32801718921,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000880404829855039
"98","Fo.8.0","Fo","14","8","1",2788.58844323142,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000633665381497214
"99","Quant.9.0","Quant","1","9","1",0.0457610391219222,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000523555257652225
"100","Sigma.9.0","Sigma","2","9","1",4.10809735023482,0.0000000000000000000000000000520527074419239
"101","Connect.9.0","Connect","3","9","1",0.452239323600224,0.000000000483594390558928
"102","Tau1.9.0","Tau1","4","9","1",1741.73631716981,0.00000000020551084847973
"103","Tau2.9.0","Tau2","5","9","1",13067185.6795553,0.00648751289472743
"104","NPQ.9.0","NPQ","6","9","1",0.256139057671045,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000127912758454591
"105","qP.9.0","qP","7","9","1",0.49998734119803,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000104711051530445
"106","ABQ.9.0","ABQ","8","9","1",0.0966292602003835,0.0000000000000000000000000000520527074419239
"107","qm.9.0","qm","9","9","1",0.879502947230144,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000523555257652225
"108","nTau1.9.0","nTau1","10","9","1",2.64782455175687,0.00000000020551084847973
"109","nTau2.9.0","nTau2","11","9","1",14.3889933689224,0.00648751289472743
"110","nCon.9.0","nCon","12","9","1",1.3661613208593,0.000000000483594390558928
"111","Fm.9.0","Fm","13","9","1",2828.09281459949,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000127912758454591
"112","Fo.9.0","Fo","14","9","1",2698.67634867018,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000104711051530445
"113","Quant.10.0","Quant","1","10","1",0.0804315912021038,0.00000000000000000000000000000000000000000000000000000000000000000000000000000341047343648436
"114","Sigma.10.0","Sigma","2","10","1",5.18383464288631,0.000000000000000000000000000000000011279296356125
"115","Connect.10.0","Connect","3","10","1",0.253728874866028,0.000000155171181178187
"116","Tau1.10.0","Tau1","4","10","1",1566.1988306763,0.0000000000000000107516575700382
"117","Tau2.10.0","Tau2","5","10","1",5857660.28760367,0.00000178768547311026
"118","NPQ.10.0","NPQ","6","10","1",0.29969649488701,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000218297837567531
"119","qP.10.0","qP","7","10","1",0.608445225423859,0.00000000000000000000000000000000000000000000000000000000000000000000000000000682094687296873
"120","ABQ.10.0","ABQ","8","10","1",-0.13992540514538,0.000000000000000000000000000000000011279296356125
"121","qm.10.0","qm","9","10","1",0.788209143074277,0.00000000000000000000000000000000000000000000000000000000000000000000000000000341047343648436
"122","nTau1.10.0","nTau1","10","10","1",2.38096873557542,0.0000000000000000107516575700382
"123","nTau2.10.0","nTau2","11","10","1",6.45019035488277,0.00000178768547311026
"124","nCon.10.0","nCon","12","10","1",0.766484816197761,0.000000155171181178187
"125","Fm.10.0","Fm","13","10","1",2733.3133982531,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000218297837567531
"126","Fo.10.0","Fo","14","10","1",2513.46865237757,0.00000000000000000000000000000000000000000000000000000000000000000000000000000682094687296873
"127","Quant.11.0","Quant","1","11","1",0.0895535965673792,0.000000000000000000000000000000000000000000000000000000000000000000000000000936311991412244
"128","Sigma.11.0","Sigma","2","11","1",4.86162603464131,0.0000000000000000000000000000000004009028214278
"129","Connect.11.0","Connect","3","11","1",0.118457674537523,0.0201329706623092
"130","Tau1.11.0","Tau1","4","11","1",1864.00492838721,0.0000000000000000000840559473552285
"131","Tau2.11.0","Tau2","5","11","1",6649764.31929701,0.0000256625513137831
"132","NPQ.11.0","NPQ","6","11","1",0.29365601833755,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000183111909006534
"133","qP.11.0","qP","7","11","1",0.616241667584278,0.00000000000000000000000000000000000000000000000000000000000000000000000000187262398282449
"134","ABQ.11.0","ABQ","8","11","1",-0.0690717218013244,0.0000000000000000000000000000000004009028214278
"135","qm.11.0","qm","9","11","1",0.764189261031434,0.000000000000000000000000000000000000000000000000000000000000000000000000000936311991412244
"136","nTau1.11.0","nTau1","10","11","1",2.83369989207056,0.0000000000000000000840559473552285
"137","nTau2.11.0","nTau2","11","11","1",7.32241945907042,0.0000256625513137831
"138","nCon.11.0","nCon","12","11","1",0.357846575180098,0.0201329706623092
"139","Fm.11.0","Fm","13","11","1",2746.07607646928,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000183111909006534
"140","Fo.11.0","Fo","14","11","1",2500.15508737382,0.00000000000000000000000000000000000000000000000000000000000000000000000000187262398282449
"141","Quant.12.0","Quant","1","12","1",0.0972901116409706,0.0000000000000000000000000000000000000000000000000000000000000000000000000036210480897589
"142","Sigma.12.0","Sigma","2","12","1",5.15156426752738,0.00000000000000000000000000000000000129519376736837
"143","Connect.12.0","Connect","3","12","1",0.297368289684779,0.000000000691556282832346
"144","Tau1.12.0","Tau1","4","12","1",1599.32791233627,0.00000000000000000165295248191207
"145","Tau2.12.0","Tau2","5","12","1",4865968.38275704,0.000000376492023213076
"146","NPQ.12.0","NPQ","6","12","1",0.284052767755493,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000238174107763196
"147","qP.12.0","qP","7","12","1",0.617826093239005,0.00000000000000000000000000000000000000000000000000000000000000000000000000724209617951781
"148","ABQ.12.0","ABQ","8","12","1",-0.132829148563256,0.00000000000000000000000000000000000129519376736837
"149","qm.12.0","qm","9","12","1",0.743817624308029,0.0000000000000000000000000000000000000000000000000000000000000000000000000036210480897589
"150","nTau1.12.0","nTau1","10","12","1",2.43133226932717,0.00000000000000000165295248191207
"151","nTau2.12.0","nTau2","11","12","1",5.35818411935663,0.000000376492023213076
"152","nCon.12.0","nCon","12","12","1",0.898314308855978,0.000000000691556282832346
"153","Fm.12.0","Fm","13","12","1",2766.61359435169,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000238174107763196
"154","Fo.12.0","Fo","14","12","1",2497.44944888978,0.00000000000000000000000000000000000000000000000000000000000000000000000000724209617951781
"155","Quant.13.0","Quant","1","13","1",0.105262224020035,0.000000000000000000000000000000000000000000000000000000000000000000000000229612792002378
"156","Sigma.13.0","Sigma","2","13","1",5.51917020558446,0.00000000000000000000000000000000000661817799062957
"157","Connect.13.0","Connect","3","13","1",0.256084445855365,0.000000129942831569533
"158","Tau1.13.0","Tau1","4","13","1",1807.02955820333,0.000000000000000000725799032576818
"159","Tau2.13.0","Tau2","5","13","1",5701959.17462112,0.0000336684293803463
"160","NPQ.13.0","NPQ","6","13","1",0.276502033364721,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000012597769530065
"161","qP.13.0","qP","7","13","1",0.62216736992059,0.000000000000000000000000000000000000000000000000000000000000000000000000459225584004755
"162","ABQ.13.0","ABQ","8","13","1",-0.213665706197018,0.00000000000000000000000000000000000661817799062957
"163","qm.13.0","qm","9","13","1",0.722825617472957,0.000000000000000000000000000000000000000000000000000000000000000000000000229612792002378
"164","nTau1.13.0","nTau1","10","13","1",2.74708472390121,0.000000000000000000725799032576818
"165","nTau2.13.0","nTau2","11","13","1",6.2787393372589,0.0000336684293803463
"166","nCon.13.0","nCon","12","13","1",0.773600716576686,0.000000129942831569533
"167","Fm.13.0","Fm","13","13","1",2782.9786011177,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000012597769530065
"168","Fo.13.0","Fo","14","13","1",2490.03608416389,0.000000000000000000000000000000000000000000000000000000000000000000000000459225584004755
"169","Quant.14.0","Quant","1","14","1",0.112427911554436,0.000000000000000000000000000000000000000000000000000000000000000000000000296580652248475
"170","Sigma.14.0","Sigma","2","14","1",5.44223178948062,0.000000000000000000000000000000000000326220197555755
"171","Connect.14.0","Connect","3","14","1",0.274453074433301,0.00000000521071790655055
"172","Tau1.14.0","Tau1","4","14","1",1587.32810871135,0.000000000000000000110376466754311
"173","Tau2.14.0","Tau2","5","14","1",3986547.54014253,0.000000029678463179884
"174","NPQ.14.0","NPQ","6","14","1",0.269531830344266,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000284942192753093
"175","qP.14.0","qP","7","14","1",0.625903634133599,0.00000000000000000000000000000000000000000000000000000000000000000000000059316130449695
"176","ABQ.14.0","ABQ","8","14","1",-0.196746946014579,0.000000000000000000000000000000000000326220197555755
"177","qm.14.0","qm","9","14","1",0.703957072406388,0.000000000000000000000000000000000000000000000000000000000000000000000000296580652248475
"178","nTau1.14.0","nTau1","10","14","1",2.4130899129262,0.000000000000000000110376466754311
"179","nTau2.14.0","nTau2","11","14","1",4.38980569547989,0.000000029678463179884
"180","nCon.14.0","nCon","12","14","1",0.829090163360375,0.00000000521071790655055
"181","Fm.14.0","Fm","13","14","1",2798.25819111121,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000284942192753093
"182","Fo.14.0","Fo","14","14","1",2483.65586669449,0.00000000000000000000000000000000000000000000000000000000000000000000000059316130449695
"183","Quant.15.0","Quant","1","15","1",0.115002897674854,0.000000000000000000000000000000000000000000000000000000000000000000000000000185636823681445
"184","Sigma.15.0","Sigma","2","15","1",5.3568576455932,0.000000000000000000000000000000000000000067922532766879
"185","Connect.15.0","Connect","3","15","1",0.259232856893205,0.000000000267270358281244
"186","Tau1.15.0","Tau1","4","15","1",1608.4639699267,0.00000000000000000497160865850893
"187","Tau2.15.0","Tau2","5","15","1",4016914.31791546,0.00000080095496456407
"188","NPQ.15.0","NPQ","6","15","1",0.263423028546481,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000488057657424273
"189","qP.15.0","qP","7","15","1",0.623111218209782,0.00000000000000000000000000000000000000000000000000000000000000000000000000037127364736289
"190","ABQ.15.0","ABQ","8","15","1",-0.177973169020484,0.000000000000000000000000000000000000000067922532766879
"191","qm.15.0","qm","9","15","1",0.697176670466497,0.000000000000000000000000000000000000000000000000000000000000000000000000000185636823681445
"192","nTau1.15.0","nTau1","10","15","1",2.44522109816754,0.00000000000000000497160865850893
"193","nTau2.15.0","nTau2","11","15","1",4.42324421657583,0.00000080095496456407
"194","nCon.15.0","nCon","12","15","1",0.783111692640911,0.000000000267270358281244
"195","Fm.15.0","Fm","13","15","1",2811.7881049107,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000488057657424273
"196","Fo.15.0","Fo","14","15","1",2488.42432519829,0.00000000000000000000000000000000000000000000000000000000000000000000000000037127364736289
"197","Quant.16.0","Quant","1","16","1",0.0399023392239891,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000167874365905756
"198","Sigma.16.0","Sigma","2","16","1",3.42591444104849,0.000000000000000000000000000821348616299371
"199","Connect.16.0","Connect","3","16","1",0.471687675743434,0.00000000000146546762136653
"200","Tau1.16.0","Tau1","4","16","1",1804.00587574975,0.0000000000137437967849595
"201","Tau2.16.0","Tau2","5","16","1",11050598.3347696,0.0000276689841569511
"202","NPQ.16.0","NPQ","6","16","1",0.234043141061183,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000422931874486742
"203","qP.16.0","qP","7","16","1",0.46181419003456,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000335748731811512
"204","ABQ.16.0","ABQ","8","16","1",0.246641303930331,0.000000000000000000000000000821348616299371
"205","qm.16.0","qm","9","16","1",0.89492995859855,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000167874365905756
"206","nTau1.16.0","nTau1","10","16","1",2.74248805759852,0.0000000000137437967849595
"207","nTau2.16.0","nTau2","11","16","1",12.1684186680232,0.0000276689841569511
"208","nCon.16.0","nCon","12","16","1",1.42491248438261,0.00000000000146546762136653
"209","Fm.16.0","Fm","13","16","1",2878.73067393932,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000422931874486742
"210","Fo.16.0","Fo","14","16","1",2763.86258605329,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000335748731811512
"211","Quant.17.0","Quant","1","17","1",0.0356045073304754,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000127825386428488
"212","Sigma.17.0","Sigma","2","17","1",3.84979893894863,0.00000000000000000000000149769801550809
"213","Connect.17.0","Connect","3","17","1",0.24665823502434,0.00178420794689698
"214","Tau1.17.0","Tau1","4","17","1",2232.20022641369,0.00000000649682962903218
"215","Tau2.17.0","Tau2","5","17","1",19505319.6247778,0.0113541800224714
"216","NPQ.17.0","NPQ","6","17","1",0.281879721798591,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000033695013912812
"217","qP.17.0","qP","7","17","1",0.515238557322697,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000255650772856976
"218","ABQ.17.0","ABQ","8","17","1",0.153429089172141,0.00000000000000000000000149769801550809
"219","qm.17.0","qm","9","17","1",0.906246923562761,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000127825386428488
"220","nTau1.17.0","nTau1","10","17","1",3.39343820627194,0.00000000649682962903218
"221","nTau2.17.0","nTau2","11","17","1",21.4783750397579,0.0113541800224714
"222","nCon.17.0","nCon","12","17","1",0.745125252441692,0.00178420794689698
"223","Fm.17.0","Fm","13","17","1",2771.3035651682,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000033695013912812
"224","Fo.17.0","Fo","14","17","1",2672.6326670672,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000255650772856976
"225","Quant.18.0","Quant","1","18","1",0.0435992399585894,0.000000000000000000000000000000000000000000000000000000000000000000000000000000174606121657249
"226","Sigma.18.0","Sigma","2","18","1",3.77159849583985,0.0000000000000000000000000633945319604453
"227","Connect.18.0","Connect","3","18","1",0.410722333693808,0.0000000383753247554012
"228","Tau1.18.0","Tau1","4","18","1",1841.30210805494,0.000000000471271775248432
"229","Tau2.18.0","Tau2","5","18","1",14598402.841671,0.00896973340723711
"230","NPQ.18.0","NPQ","6","18","1",0.308025505703355,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000303753893628145
"231","qP.18.0","qP","7","18","1",0.559238026751051,0.000000000000000000000000000000000000000000000000000000000000000000000000000000349212243314499
"232","ABQ.18.0","ABQ","8","18","1",0.170625369133667,0.0000000000000000000000000633945319604453
"233","qm.18.0","qm","9","18","1",0.885195353540409,0.000000000000000000000000000000000000000000000000000000000000000000000000000000174606121657249
"234","nTau1.18.0","nTau1","10","18","1",2.79918658229035,0.000000000471271775248432
"235","nTau2.18.0","nTau2","11","18","1",16.0751003955131,0.00896973340723711
"236","nCon.18.0","nCon","12","18","1",1.24074342195321,0.0000000383753247554012
"237","Fm.18.0","Fm","13","18","1",2715.90869417107,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000303753893628145
"238","Fo.18.0","Fo","14","18","1",2597.49713930829,0.000000000000000000000000000000000000000000000000000000000000000000000000000000349212243314499
"239","Quant.19.0","Quant","1","19","1",0.0411180018565574,0.0000000000000000000000000000000000000000000000000000000000000000000000000000174461941762867
"240","Sigma.19.0","Sigma","2","19","1",3.36885541972675,0.000000000000000000000249228960135424
"241","Connect.19.0","Connect","3","19","1",0.310557325601833,0.000758345875718189
"242","Tau1.19.0","Tau1","4","19","1",1126.3439325961,0.000000000228449377509375
"243","Tau2.19.0","Tau2","5","19","1",9452453.38042273,0.0000321736636994146
"244","NPQ.19.0","NPQ","6","19","1",0.336978364602185,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000186681290811053
"245","qP.19.0","qP","7","19","1",0.588317274409233,0.0000000000000000000000000000000000000000000000000000000000000000000000000000348923883525735
"246","ABQ.19.0","ABQ","8","19","1",0.259188584559092,0.000000000000000000000249228960135424
"247","qm.19.0","qm","9","19","1",0.891728900073707,0.0000000000000000000000000000000000000000000000000000000000000000000000000000174461941762867
"248","nTau1.19.0","nTau1","10","19","1",1.71229197499679,0.000000000228449377509375
"249","nTau2.19.0","nTau2","11","19","1",10.4086137861921,0.0000321736636994146
"250","nCon.19.0","nCon","12","19","1",0.938156820970717,0.000758345875718189
"251","Fm.19.0","Fm","13","19","1",2657.0944879832,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000186681290811053
"252","Fo.19.0","Fo","14","19","1",2547.84007189325,0.0000000000000000000000000000000000000000000000000000000000000000000000000000348923883525735
"253","Quant.20.0","Quant","1","20","1",0.0463271171724946,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000302778989665984
"254","Sigma.20.0","Sigma","2","20","1",3.73435729096203,0.000000000000000000000000000450708679107048
"255","Connect.20.0","Connect","3","20","1",0.358837498236146,0.000000426693711795337
"256","Tau1.20.0","Tau1","4","20","1",1441.74384493726,0.00000000000267953953765515
"257","Tau2.20.0","Tau2","5","20","1",15316518.0015858,0.00693451171307981
"258","NPQ.20.0","NPQ","6","20","1",0.373132040823948,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000805499127656608
"259","qP.20.0","qP","7","20","1",0.635493123819384,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000605557979331969
"260","ABQ.20.0","ABQ","8","20","1",0.178814711287298,0.000000000000000000000000000450708679107048
"261","qm.20.0","qm","9","20","1",0.878012361831723,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000302778989665984
"262","nTau1.20.0","nTau1","10","20","1",2.19176962226541,0.00000000000267953953765515
"263","nTau2.20.0","nTau2","11","20","1",16.8658563032909,0.00693451171307981
"264","nCon.20.0","nCon","12","20","1",1.08400549218383,0.000000426693711795337
"265","Fm.20.0","Fm","13","20","1",2587.13491311847,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000805499127656608
