"","uni","metric","metrix","stage","col","ASnormalized.t3_ahya2.002r","pval"
"69","Fm.6.0","Fm","13","6","1",3016.67575278624,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000179115078818353
"70","Fo.6.0","Fo","14","6","1",2909.30200387474,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000437626103951755
"71","Quant.7.0","Quant","1","7","1",0.0370952934830599,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000906543245170876
"72","Sigma.7.0","Sigma","2","7","1",3.68847692771224,0.000000000000000000000000178494756308911
"73","Connect.7.0","Connect","3","7","1",0.306957144646072,0.0000299664771005964
"74","Tau1.7.0","Tau1","4","7","1",2169.27257131072,0.00000000341987465047206
"75","Tau2.7.0","Tau2","5","7","1",14143071.9414552,0.0108130252115205
"76","NPQ.7.0","NPQ","6","7","1",0.222650425421232,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000123443205745445
"77","qP.7.0","qP","7","7","1",0.418309104896095,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000181308649034175
"78","ABQ.7.0","ABQ","8","7","1",0.144573385451163,0.000000000000000000000000178494756308911
"79","qm.7.0","qm","9","7","1",0.905248861679954,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000906543245170876
"80","nTau1.7.0","nTau1","10","7","1",2.96150860607185,0.00000000341987465047206
"81","nTau2.7.0","nTau2","11","7","1",19.6833999700718,0.0108130252115205
"82","nCon.7.0","nCon","12","7","1",1.00462918255131,0.0000299664771005964
"83","Fm.7.0","Fm","13","7","1",2892.3980977535,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000123443205745445
"84","Fo.7.0","Fo","14","7","1",2785.10374144749,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000181308649034175
"85","Quant.8.0","Quant","1","8","1",0.0418903897278598,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000547151082983436
"86","Sigma.8.0","Sigma","2","8","1",3.61852130978397,0.00000000000000000000000000657946896013869
"87","Connect.8.0","Connect","3","8","1",0.345805064254139,0.00000356474790329755
"88","Tau1.8.0","Tau1","4","8","1",1683.16132236642,0.0000000000000872168761694561
"89","Tau2.8.0","Tau2","5","8","1",14422577.1792109,0.0000215723704137586
"90","NPQ.8.0","NPQ","6","8","1",0.252248645158914,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000540926299338735
"91","qP.8.0","qP","7","8","1",0.462501680552313,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000109430216596687
"92","ABQ.8.0","ABQ","8","8","1",0.160797398393592,0.00000000000000000000000000657946896013869
"93","qm.8.0","qm","9","8","1",0.893000924411134,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000547151082983436
"94","nTau1.8.0","nTau1","10","8","1",2.29786556448439,0.0000000000000872168761694561
"95","nTau2.8.0","nTau2","11","8","1",20.0723970289321,0.0000215723704137586
"96","nCon.8.0","nCon","12","8","1",1.13177316470123,0.00000356474790329755
"97","Fm.8.0","Fm","13","8","1",2824.03321287451,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000540926299338735
"98","Fo.8.0","Fo","14","8","1",2705.73336098278,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000109430216596687
"99","Quant.9.0","Quant","1","9","1",0.0453941926773687,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000123784030689847
"100","Sigma.9.0","Sigma","2","9","1",3.62511198595804,0.0000000000000000000000000000578455438566113
"101","Connect.9.0","Connect","3","9","1",0.484482849567961,0.00000000000167028698276708
"102","Tau1.9.0","Tau1","4","9","1",1593.79896446455,0.0000000170479538356819
"103","Tau2.9.0","Tau2","5","9","1",12512916.5412821,0.00886922790807115
"104","NPQ.9.0","NPQ","6","9","1",0.279639289525071,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000114149675583933
"105","qP.9.0","qP","7","9","1",0.500140192737791,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000247568061379695
"106","ABQ.9.0","ABQ","8","9","1",0.159268897628192,0.0000000000000000000000000000578455438566113
"107","qm.9.0","qm","9","9","1",0.884051289922686,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000123784030689847
"108","nTau1.9.0","nTau1","10","9","1",2.17586734467315,0.0000000170479538356819
"109","nTau2.9.0","nTau2","11","9","1",17.4146565960862,0.00886922790807115
"110","nCon.9.0","nCon","12","9","1",1.58564678363422,0.00000000000167028698276708
"111","Fm.9.0","Fm","13","9","1",2763.58485836926,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000114149675583933
"112","Fo.9.0","Fo","14","9","1",2638.13415482819,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000247568061379695
"113","Quant.10.0","Quant","1","10","1",0.0785735147353259,0.00000000000000000000000000000000000000000000000000000000000000000000000000000728328027984553
"114","Sigma.10.0","Sigma","2","10","1",4.70378158047453,0.0000000000000000000000000000000000323173393785926
"115","Connect.10.0","Connect","3","10","1",0.295939830276204,0.00000000412328560469866
"116","Tau1.10.0","Tau1","4","10","1",1400.45960053338,0.000000000000000029375694418919
"117","Tau2.10.0","Tau2","5","10","1",4381946.88333215,0.000000000601359285122456
"118","NPQ.10.0","NPQ","6","10","1",0.342987280501162,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101167330362831
"119","qP.10.0","qP","7","10","1",0.618072666891352,0.0000000000000000000000000000000000000000000000000000000000000000000000000000145665605596911
"120","ABQ.10.0","ABQ","8","10","1",-0.0908947058151202,0.0000000000000000000000000000000000323173393785926
"121","qm.10.0","qm","9","10","1",0.799302572808087,0.00000000000000000000000000000000000000000000000000000000000000000000000000000728328027984553
"122","nTau1.10.0","nTau1","10","10","1",1.91191886823588,0.000000000000000029375694418919
"123","nTau2.10.0","nTau2","11","10","1",6.09850628698433,0.000000000601359285122456
"124","nCon.10.0","nCon","12","10","1",0.968571003999794,0.00000000412328560469866
"125","Fm.10.0","Fm","13","10","1",2633.2280402434,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101167330362831
"126","Fo.10.0","Fo","14","10","1",2426.32605802186,0.0000000000000000000000000000000000000000000000000000000000000000000000000000145665605596911
"127","Quant.11.0","Quant","1","11","1",0.0894377189073061,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000288023827466605
"128","Sigma.11.0","Sigma","2","11","1",4.73936346537603,0.00000000000000000000000000000000000000143517487771329
"129","Connect.11.0","Connect","3","11","1",0.126290371314911,0.00100974531950142
"130","Tau1.11.0","Tau1","4","11","1",1481.59972624684,0.00000000000000000594185387593667
"131","Tau2.11.0","Tau2","5","11","1",4450980.21319737,0.0000000152549143241346
"132","NPQ.11.0","NPQ","6","11","1",0.330479663605867,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000154627754705913
"133","qP.11.0","qP","7","11","1",0.621450918791003,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000576047654933211
"134","ABQ.11.0","ABQ","8","11","1",-0.0991468087663057,0.00000000000000000000000000000000000000143517487771329
"135","qm.11.0","qm","9","11","1",0.771552537275773,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000288023827466605
"136","nTau1.11.0","nTau1","10","11","1",2.02269202960627,0.00000000000000000594185387593667
"137","nTau2.11.0","nTau2","11","11","1",6.19458234801462,0.0000000152549143241346
"138","nCon.11.0","nCon","12","11","1",0.413331289761931,0.00100974531950142
"139","Fm.11.0","Fm","13","11","1",2657.98257684116,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000154627754705913
"140","Fo.11.0","Fo","14","11","1",2420.25867827312,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000576047654933211
"141","Quant.12.0","Quant","1","12","1",0.0935806586394363,0.0000000000000000000000000000000000000000000000000000000000000000000000000467100921586662
"142","Sigma.12.0","Sigma","2","12","1",4.81115307782105,0.000000000000000000000000000000000271553644004076
"143","Connect.12.0","Connect","3","12","1",0.223958214315388,0.0000150862782235806
"144","Tau1.12.0","Tau1","4","12","1",1465.37379333673,0.0000000000000000649453691307809
"145","Tau2.12.0","Tau2","5","12","1",3798771.00261433,0.00000000273947049173757
"146","NPQ.12.0","NPQ","6","12","1",0.327262685838366,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000205819992217306
"147","qP.12.0","qP","7","12","1",0.62433085812409,0.0000000000000000000000000000000000000000000000000000000000000000000000000934201843173325
"148","ABQ.12.0","ABQ","8","12","1",-0.115796159253557,0.000000000000000000000000000000000271553644004076
"149","qm.12.0","qm","9","12","1",0.76097037930498,0.0000000000000000000000000000000000000000000000000000000000000000000000000467100921586662
"150","nTau1.12.0","nTau1","10","12","1",2.00054025366518,0.0000000000000000649453691307809
"151","nTau2.12.0","nTau2","11","12","1",5.28688034315938,0.00000000273947049173757
"152","nCon.12.0","nCon","12","12","1",0.732984918897206,0.0000150862782235806
"153","Fm.12.0","Fm","13","12","1",2664.42491184186,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000205819992217306
"154","Fo.12.0","Fo","14","12","1",2415.08627369638,0.0000000000000000000000000000000000000000000000000000000000000000000000000934201843173325
"155","Quant.13.0","Quant","1","13","1",0.103442348031317,0.000000000000000000000000000000000000000000000000000000000000000000000000359523308829929
"156","Sigma.13.0","Sigma","2","13","1",5.06029317585414,0.0000000000000000000000000000000000367711245128433
"157","Connect.13.0","Connect","3","13","1",0.173986433151687,0.000420143920110906
"158","Tau1.13.0","Tau1","4","13","1",1667.56287168361,0.000000000000000000033696406625617
"159","Tau2.13.0","Tau2","5","13","1",4738964.73657178,0.000000113075035652684
"160","NPQ.13.0","NPQ","6","13","1",0.316419757023765,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000190895880251185
"161","qP.13.0","qP","7","13","1",0.628005590370904,0.000000000000000000000000000000000000000000000000000000000000000000000000719046617659858
"162","ABQ.13.0","ABQ","8","13","1",-0.173576396133335,0.0000000000000000000000000000000000367711245128433
"163","qm.13.0","qm","9","13","1",0.735781030255453,0.000000000000000000000000000000000000000000000000000000000000000000000000359523308829929
"164","nTau1.13.0","nTau1","10","13","1",2.2765704323975,0.000000000000000000033696406625617
"165","nTau2.13.0","nTau2","11","13","1",6.59538032049427,0.000000113075035652684
"166","nCon.13.0","nCon","12","13","1",0.569434043679731,0.000420143920110906
"167","Fm.13.0","Fm","13","13","1",2686.37092829809,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000190895880251185
"168","Fo.13.0","Fo","14","13","1",2408.48641179187,0.000000000000000000000000000000000000000000000000000000000000000000000000719046617659858
"169","Quant.14.0","Quant","1","14","1",0.108727640548621,0.000000000000000000000000000000000000000000000000000000000000000000000349670606800943
"170","Sigma.14.0","Sigma","2","14","1",4.95372275147419,0.00000000000000000000000000000000220031527124221
"171","Connect.14.0","Connect","3","14","1",0.237800642257906,0.0000138905915513281
"172","Tau1.14.0","Tau1","4","14","1",1449.91018112041,0.0000000000000000062861388167509
"173","Tau2.14.0","Tau2","5","14","1",3710382.82806203,0.0000000254439863878103
"174","NPQ.14.0","NPQ","6","14","1",0.309842347294539,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000454975476775719
"175","qP.14.0","qP","7","14","1",0.629216758291598,0.000000000000000000000000000000000000000000000000000000000000000000000699341213601886
"176","ABQ.14.0","ABQ","8","14","1",-0.148860726461268,0.00000000000000000000000000000000220031527124221
"177","qm.14.0","qm","9","14","1",0.722281002749332,0.000000000000000000000000000000000000000000000000000000000000000000000349670606800943
"178","nTau1.14.0","nTau1","10","14","1",1.97942920415243,0.0000000000000000062861388167509
"179","nTau2.14.0","nTau2","11","14","1",5.16386747866013,0.0000000254439863878103
"180","nCon.14.0","nCon","12","14","1",0.778289311744786,0.0000138905915513281
"181","Fm.14.0","Fm","13","14","1",2699.8606145314,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000454975476775719
"182","Fo.14.0","Fo","14","14","1",2406.31114010325,0.000000000000000000000000000000000000000000000000000000000000000000000699341213601886
"183","Quant.15.0","Quant","1","15","1",0.113833024267967,0.00000000000000000000000000000000000000000000000000000000000000000000000000234423491319812
"184","Sigma.15.0","Sigma","2","15","1",5.06672796155638,0.00000000000000000000000000000000000000385771330486139
"185","Connect.15.0","Connect","3","15","1",0.19184270568796,0.00000448186847190295
"186","Tau1.15.0","Tau1","4","15","1",1355.35000878222,0.0000000000000000159745202497002
"187","Tau2.15.0","Tau2","5","15","1",3231560.96414015,0.0000000028621908705125
"188","NPQ.15.0","NPQ","6","15","1",0.30661061661308,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000194362447313725
"189","qP.15.0","qP","7","15","1",0.633596585485357,0.00000000000000000000000000000000000000000000000000000000000000000000000000468846982639623
"190","ABQ.15.0","ABQ","8","15","1",-0.175068742989909,0.00000000000000000000000000000000000000385771330486139
"191","qm.15.0","qm","9","15","1",0.709240509642312,0.00000000000000000000000000000000000000000000000000000000000000000000000000234423491319812
"192","nTau1.15.0","nTau1","10","15","1",1.85033488568144,0.0000000000000000159745202497002
"193","nTau2.15.0","nTau2","11","15","1",4.49747461146668,0.0000000028621908705125
"194","nCon.15.0","nCon","12","15","1",0.627875206540473,0.00000448186847190295
"195","Fm.15.0","Fm","13","15","1",2706.53836708652,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000194362447313725
"196","Fo.15.0","Fo","14","15","1",2398.44491946378,0.00000000000000000000000000000000000000000000000000000000000000000000000000468846982639623
"197","Quant.16.0","Quant","1","16","1",0.0396085715862354,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000651445073160829
"198","Sigma.16.0","Sigma","2","16","1",3.22604634169761,0.0000000000000000000000000141846991175663
"199","Connect.16.0","Connect","3","16","1",0.310922684709258,0.0000168677069709692
"200","Tau1.16.0","Tau1","4","16","1",1408.92222589561,0.000000000416657652589292
"201","Tau2.16.0","Tau2","5","16","1",9796927.25473457,0.0000046499870976435
"202","NPQ.16.0","NPQ","6","16","1",0.260710658641508,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000658308145806421
"203","qP.16.0","qP","7","16","1",0.4690497837205,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000130289014632166
"204","ABQ.16.0","ABQ","8","16","1",0.251819665802356,0.0000000000000000000000000141846991175663
"205","qm.16.0","qm","9","16","1",0.898829288229228,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000651445073160829
"206","nTau1.16.0","nTau1","10","16","1",1.92347211339818,0.000000000416657652589292
"207","nTau2.16.0","nTau2","11","16","1",13.6347208322831,0.0000046499870976435
"208","nCon.16.0","nCon","12","16","1",1.01760785837476,0.0000168677069709692
"209","Fm.16.0","Fm","13","16","1",2805.07802521203,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000658308145806421
"210","Fo.16.0","Fo","14","16","1",2693.97289144545,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000130289014632166
"211","Quant.17.0","Quant","1","17","1",0.0384346807497844,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000457601668097973
"212","Sigma.17.0","Sigma","2","17","1",3.25366464995712,0.0000000000000000000000000137953359688049
"213","Connect.17.0","Connect","3","17","1",0.426049078414207,0.000000000824703055194388
"214","Tau1.17.0","Tau1","4","17","1",2098.18345506297,0.00000000965797735794616
"215","Tau2.17.0","Tau2","5","17","1",15172837.29345,0.00180261981792864
"216","NPQ.17.0","NPQ","6","17","1",0.301297988069494,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000068698670836994
"217","qP.17.0","qP","7","17","1",0.514057588994796,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000915203336195946
"218","ABQ.17.0","ABQ","8","17","1",0.24541446484895,0.0000000000000000000000000137953359688049
"219","qm.17.0","qm","9","17","1",0.901827714244324,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000457601668097973
"220","nTau1.17.0","nTau1","10","17","1",2.86445716479605,0.00000000965797735794616
"221","nTau2.17.0","nTau2","11","17","1",21.1165598509336,0.00180261981792864
"222","nCon.17.0","nCon","12","17","1",1.39440096065371,0.000000000824703055194388
"223","Fm.17.0","Fm","13","17","1",2717.58797533546,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000068698670836994
"224","Fo.17.0","Fo","14","17","1",2613.13834909399,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000915203336195946
"225","Quant.18.0","Quant","1","18","1",0.0420033917151329,0.000000000000000000000000000000000000000000000000000000000000000000000000000000141542609799599
"226","Sigma.18.0","Sigma","2","18","1",3.21706884640637,0.00000000000000000000000068743750356569
"227","Connect.18.0","Connect","3","18","1",0.500953854587677,0.000000000271230301851914
"228","Tau1.18.0","Tau1","4","18","1",1882.69402777188,0.0000000000328879033505078
"229","Tau2.18.0","Tau2","5","18","1",12095028.1955151,0.000874996431956956
"230","NPQ.18.0","NPQ","6","18","1",0.322430641037721,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000535996169046198
"231","qP.18.0","qP","7","18","1",0.542621810396775,0.000000000000000000000000000000000000000000000000000000000000000000000000000000283085219599197
"232","ABQ.18.0","ABQ","8","18","1",0.25390171445133,0.00000000000000000000000068743750356569
"233","qm.18.0","qm","9","18","1",0.892712287607885,0.000000000000000000000000000000000000000000000000000000000000000000000000000000141542609799599
"234","nTau1.18.0","nTau1","10","18","1",2.57026924121277,0.0000000000328879033505078
"235","nTau2.18.0","nTau2","11","18","1",16.8330670032019,0.000874996431956956
"236","nCon.18.0","nCon","12","18","1",1.63955415343282,0.000000000271230301851914
"237","Fm.18.0","Fm","13","18","1",2674.16048521898,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000535996169046198
"238","Fo.18.0","Fo","14","18","1",2561.8366748492,0.000000000000000000000000000000000000000000000000000000000000000000000000000000283085219599197
"239","Quant.19.0","Quant","1","19","1",0.0354443370133464,0.000000000000000000000000000000000000000000000000000000000000000000000000000000030922467448616
"240","Sigma.19.0","Sigma","2","19","1",3.18003249192709,0.00000000000000000000175689669049442
"241","Connect.19.0","Connect","3","19","1",0.351465434353229,0.000390350368059162
"242","Tau1.19.0","Tau1","4","19","1",1230.7721833003,0.00000000000000392872179010266
"243","Tau2.19.0","Tau2","5","19","1",12288386.4291494,0.0000219238282094025
"244","NPQ.19.0","NPQ","6","19","1",0.359863331334356,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000555932368437251
"245","qP.19.0","qP","7","19","1",0.572388893702278,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000618449348972314
"246","ABQ.19.0","ABQ","8","19","1",0.262491136033286,0.00000000000000000000175689669049442
"247","qm.19.0","qm","9","19","1",0.909465838825414,0.000000000000000000000000000000000000000000000000000000000000000000000000000000030922467448616
"248","nTau1.19.0","nTau1","10","19","1",1.68026022232665,0.00000000000000392872179010266
"249","nTau2.19.0","nTau2","11","19","1",17.1021703115839,0.0000219238282094025
"250","nCon.19.0","nCon","12","19","1",1.1502987898081,0.000390350368059162
"251","Fm.19.0","Fm","13","19","1",2600.54939582482,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000555932368437251
"252","Fo.19.0","Fo","14","19","1",2508.37464661935,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000618449348972314
"253","Quant.20.0","Quant","1","20","1",0.0421490440201815,0.0000000000000000000000000000000000000000000000000000000000000000000000000000141861491565825
"254","Sigma.20.0","Sigma","2","20","1",3.46585010038137,0.000000000000000000000306736620209188
"255","Connect.20.0","Connect","3","20","1",0.380796486832661,0.0000432492873738076
"256","Tau1.20.0","Tau1","4","20","1",1375.69042563916,0.000000103978749129175
"257","Tau2.20.0","Tau2","5","20","1",10660593.3456832,0.000511600844585222
"258","NPQ.20.0","NPQ","6","20","1",0.390758050925077,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000585375277602373
"259","qP.20.0","qP","7","20","1",0.612906664016641,0.000000000000000000000000000000000000000000000000000000000000000000000000000028372298313165
"260","ABQ.20.0","ABQ","8","20","1",0.196204700203487,0.000000000000000000000306736620209188
"261","qm.20.0","qm","9","20","1",0.892340253303625,0.0000000000000000000000000000000000000000000000000000000000000000000000000000141861491565825
"262","nTau1.20.0","nTau1","10","20","1",1.87810378866282,0.000000103978749129175
"263","nTau2.20.0","nTau2","11","20","1",14.8367146550609,0.000511600844585222
"264","nCon.20.0","nCon","12","20","1",1.24629535411598,0.0000432492873738076
"265","Fm.20.0","Fm","13","20","1",2542.78000573401,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000585375277602373
