"","uni","metric","metrix","stage","col","ASnormalized.aabr5.005r","pval"
"1569","range.3.rQuant.All","rQuant","1","All","3",0.325137851038645,NA
"1570","slope.3.rQuant.All","rQuant","1","All","3",0.00269798168949286,NA
"1571","mean.3.rSigma.All","rSigma","2","All","3",3.8579263041569,NA
"1572","min.3.rSigma.All","rSigma","2","All","3",2.40488936029782,NA
"1573","max.3.rSigma.All","rSigma","2","All","3",5.16942684002392,NA
"1574","range.3.rSigma.All","rSigma","2","All","3",2.7645374797261,NA
"1575","slope.3.rSigma.All","rSigma","2","All","3",0.0571115635839714,NA
"1576","mean.3.rConnect.All","rConnect","3","All","3",0.280006856778345,NA
"1577","min.3.rConnect.All","rConnect","3","All","3",0.0909585550298972,NA
"1578","max.3.rConnect.All","rConnect","3","All","3",0.553853440984631,NA
"1579","range.3.rConnect.All","rConnect","3","All","3",0.462894885954734,NA
"1580","slope.3.rConnect.All","rConnect","3","All","3",-0.00515652026358982,NA
"1581","mean.3.rTau1.All","rTau1","4","All","3",1761.15994493338,NA
"1582","min.3.rTau1.All","rTau1","4","All","3",842.382484819217,NA
"1583","max.3.rTau1.All","rTau1","4","All","3",3233.49445713157,NA
"1584","range.3.rTau1.All","rTau1","4","All","3",2391.11197231235,NA
"1585","slope.3.rTau1.All","rTau1","4","All","3",-30.4640328687946,NA
"1586","mean.3.rTau2.All","rTau2","5","All","3",6721650.21318796,NA
"1587","min.3.rTau2.All","rTau2","5","All","3",933440.655048042,NA
"1588","max.3.rTau2.All","rTau2","5","All","3",18620705.6253536,NA
"1589","range.3.rTau2.All","rTau2","5","All","3",17687264.9703056,NA
"1590","slope.3.rTau2.All","rTau2","5","All","3",-52956.8897783013,NA
"1591","mean.3.rNPQ.All","rNPQ","6","All","3",0.220721562822558,NA
"1592","min.3.rNPQ.All","rNPQ","6","All","3",0.0588219373146498,NA
"1593","max.3.rNPQ.All","rNPQ","6","All","3",0.733730769482235,NA
"1594","range.3.rNPQ.All","rNPQ","6","All","3",0.674908832167585,NA
"1595","slope.3.rNPQ.All","rNPQ","6","All","3",0.00640021601003423,NA
"1596","mean.3.rqP.All","rqP","7","All","3",0.569474349350145,NA
"1597","min.3.rqP.All","rqP","7","All","3",0.188710246841201,NA
"1598","max.3.rqP.All","rqP","7","All","3",1.46171356877333,NA
"1599","range.3.rqP.All","rqP","7","All","3",1.27300332193213,NA
"1600","slope.3.rqP.All","rqP","7","All","3",0.0175167221019284,NA
"1601","mean.3.rABQ.All","rABQ","8","All","3",0.0632568936582494,NA
"1602","min.3.rABQ.All","rABQ","8","All","3",-0.255188558400593,NA
"1603","max.3.rABQ.All","rABQ","8","All","3",0.416068801691142,NA
"1604","range.3.rABQ.All","rABQ","8","All","3",0.671257360091735,NA
"1605","slope.3.rABQ.All","rABQ","8","All","3",-0.0138672590562549,NA
"1606","mean.3.rqm.All","rqm","9","All","3",0.730505435427741,NA
"1607","min.3.rqm.All","rqm","9","All","3",0,NA
"1608","max.3.rqm.All","rqm","9","All","3",0.923913835115773,NA
"1609","range.3.rqm.All","rqm","9","All","3",0.923913835115773,NA
"1610","slope.3.rqm.All","rqm","9","All","3",-0.00766660234066446,NA
"1611","mean.4.rQuant.All","rQuant","1","All","4",0.0970036914281993,NA
"1612","min.4.rQuant.All","rQuant","1","All","4",0.0295741711276748,NA
"1613","max.4.rQuant.All","rQuant","1","All","4",0.347799992727545,NA
"1614","range.4.rQuant.All","rQuant","1","All","4",0.31822582159987,NA
"1615","slope.4.rQuant.All","rQuant","1","All","4",0.00273064289567973,NA
"1616","mean.4.rSigma.All","rSigma","2","All","4",3.4126223558007,NA
"1617","min.4.rSigma.All","rSigma","2","All","4",1.83372947359644,NA
"1618","max.4.rSigma.All","rSigma","2","All","4",4.61565602273358,NA
"1619","range.4.rSigma.All","rSigma","2","All","4",2.78192654913714,NA
"1620","slope.4.rSigma.All","rSigma","2","All","4",0.0446811078389997,NA
"1621","mean.4.rConnect.All","rConnect","3","All","4",0.398956724458263,NA
"1622","min.4.rConnect.All","rConnect","3","All","4",0.0919391519119198,NA
"1623","max.4.rConnect.All","rConnect","3","All","4",0.742476209368373,NA
"1624","range.4.rConnect.All","rConnect","3","All","4",0.650537057456453,NA
"1625","slope.4.rConnect.All","rConnect","3","All","4",-0.00344040742073988,NA
"1626","mean.4.rTau1.All","rTau1","4","All","4",1559.90552753346,NA
"1627","min.4.rTau1.All","rTau1","4","All","4",709.3606357578,NA
"1628","max.4.rTau1.All","rTau1","4","All","4",3388.12351481662,NA
"1629","range.4.rTau1.All","rTau1","4","All","4",2678.76287905882,NA
"1630","slope.4.rTau1.All","rTau1","4","All","4",-27.270055982228,NA
"1631","mean.4.rTau2.All","rTau2","5","All","4",10742954.3178848,NA
"1632","min.4.rTau2.All","rTau2","5","All","4",1069826.44898469,NA
"1633","max.4.rTau2.All","rTau2","5","All","4",113059682.948538,NA
"1634","range.4.rTau2.All","rTau2","5","All","4",111989856.499553,NA
"1635","slope.4.rTau2.All","rTau2","5","All","4",418411.226934441,NA
"1636","mean.4.rNPQ.All","rNPQ","6","All","4",0.244242008290051,NA
"1637","min.4.rNPQ.All","rNPQ","6","All","4",0.0746683084559031,NA
"1638","max.4.rNPQ.All","rNPQ","6","All","4",0.777097436461208,NA
"1639","range.4.rNPQ.All","rNPQ","6","All","4",0.702429128005305,NA
"1640","slope.4.rNPQ.All","rNPQ","6","All","4",0.00620816099603407,NA
"1641","mean.4.rqP.All","rqP","7","All","4",0.5917046290356,NA
"1642","min.4.rqP.All","rqP","7","All","4",0.220694795431374,NA
"1643","max.4.rqP.All","rqP","7","All","4",1.44020224633679,NA
"1644","range.4.rqP.All","rqP","7","All","4",1.21950745090542,NA
"1645","slope.4.rqP.All","rqP","7","All","4",0.0164429110325934,NA
"1646","mean.4.rABQ.All","rABQ","8","All","4",0.0397174520470138,NA
"1647","min.4.rABQ.All","rABQ","8","All","4",-0.298805863605496,NA
"1648","max.4.rABQ.All","rABQ","8","All","4",0.484004314697013,NA
"1649","range.4.rABQ.All","rABQ","8","All","4",0.782810178302509,NA
"1650","slope.4.rABQ.All","rABQ","8","All","4",-0.012572879037748,NA
"1651","mean.4.rqm.All","rqm","9","All","4",0.721093463322212,NA
"1652","min.4.rqm.All","rqm","9","All","4",0,NA
"1653","max.4.rqm.All","rqm","9","All","4",0.914967878820969,NA
"1654","range.4.rqm.All","rqm","9","All","4",0.914967878820969,NA
"1655","slope.4.rqm.All","rqm","9","All","4",-0.0078511873282839,NA
"1656","mean.1.rQuant.L1","rQuant","1","L1","1",0.0348227878700809,NA
"1657","min.1.rQuant.L1","rQuant","1","L1","1",0.0272349005437262,NA
"1658","max.1.rQuant.L1","rQuant","1","L1","1",0.0444088897545877,NA
"1659","range.1.rQuant.L1","rQuant","1","L1","1",0.0171739892108615,NA
"1660","slope.1.rQuant.L1","rQuant","1","L1","1",0.000142853416878744,NA
"1661","mean.1.rSigma.L1","rSigma","2","L1","1",3.33320186581176,NA
"1662","min.1.rSigma.L1","rSigma","2","L1","1",2.64675799461044,NA
"1663","max.1.rSigma.L1","rSigma","2","L1","1",4.27645136406107,NA
"1664","range.1.rSigma.L1","rSigma","2","L1","1",1.62969336945063,NA
"1665","slope.1.rSigma.L1","rSigma","2","L1","1",0.231976054238314,NA
"1666","mean.1.rConnect.L1","rConnect","3","L1","1",0.338802044631626,NA
"1667","min.1.rConnect.L1","rConnect","3","L1","1",0.134101656048181,NA
"1668","max.1.rConnect.L1","rConnect","3","L1","1",0.511932316187675,NA
"1669","range.1.rConnect.L1","rConnect","3","L1","1",0.377830660139494,NA
"1670","slope.1.rConnect.L1","rConnect","3","L1","1",-0.0466596728409459,NA
"1671","mean.1.rTau1.L1","rTau1","4","L1","1",3288.75085250587,NA
"1672","min.1.rTau1.L1","rTau1","4","L1","1",1524.99336083467,NA
"1673","max.1.rTau1.L1","rTau1","4","L1","1",7043.63956136042,NA
"1674","range.1.rTau1.L1","rTau1","4","L1","1",5518.64620052575,NA
"1675","slope.1.rTau1.L1","rTau1","4","L1","1",-506.178788598277,NA
"1676","mean.1.rTau2.L1","rTau2","5","L1","1",11294268.597583,NA
"1677","min.1.rTau2.L1","rTau2","5","L1","1",7077725.98631141,NA
"1678","max.1.rTau2.L1","rTau2","5","L1","1",17645535.4353896,NA
"1679","range.1.rTau2.L1","rTau2","5","L1","1",10567809.4490782,NA
"1680","slope.1.rTau2.L1","rTau2","5","L1","1",535451.278597137,NA
"1681","mean.1.rNPQ.L1","rNPQ","6","L1","1",0.0378138516686954,NA
"1682","min.1.rNPQ.L1","rNPQ","6","L1","1",0.00600517768553825,NA
"1683","max.1.rNPQ.L1","rNPQ","6","L1","1",0.0766372493855402,NA
"1684","range.1.rNPQ.L1","rNPQ","6","L1","1",0.0706320717000019,NA
"1685","slope.1.rNPQ.L1","rNPQ","6","L1","1",0.00846998269259987,NA
"1686","mean.1.rqP.L1","rqP","7","L1","1",0.173594907420806,NA
"1687","min.1.rqP.L1","rqP","7","L1","1",0.0825240144528778,NA
"1688","max.1.rqP.L1","rqP","7","L1","1",0.258678955141171,NA
"1689","range.1.rqP.L1","rqP","7","L1","1",0.176154940688293,NA
"1690","slope.1.rqP.L1","rqP","7","L1","1",0.0191361979385233,NA
"1691","mean.1.rABQ.L1","rABQ","8","L1","1",0.234039712192725,NA
"1692","min.1.rABQ.L1","rABQ","8","L1","1",0.0172836661327425,NA
"1693","max.1.rABQ.L1","rABQ","8","L1","1",0.391782557155656,NA
"1694","range.1.rABQ.L1","rABQ","8","L1","1",0.374498891022914,NA
"1695","slope.1.rABQ.L1","rABQ","8","L1","1",-0.0533074360395818,NA
"1696","mean.1.rqm.L1","rqm","9","L1","1",0.903699062499145,NA
"1697","min.1.rqm.L1","rqm","9","L1","1",0.877189105803522,NA
"1698","max.1.rqm.L1","rqm","9","L1","1",0.924683041895196,NA
"1699","range.1.rqm.L1","rqm","9","L1","1",0.047493936091674,NA
"1700","slope.1.rqm.L1","rqm","9","L1","1",-0.000395055043322401,NA
"1701","mean.2.rQuant.L1","rQuant","1","L1","2",0.0335629709007539,NA
"1702","min.2.rQuant.L1","rQuant","1","L1","2",0.0281266800933959,NA
"1703","max.2.rQuant.L1","rQuant","1","L1","2",0.0400940137122478,NA
"1704","range.2.rQuant.L1","rQuant","1","L1","2",0.0119673336188519,NA
"1705","slope.2.rQuant.L1","rQuant","1","L1","2",0.00190660820587449,NA
"1706","mean.2.rSigma.L1","rSigma","2","L1","2",3.26350289143307,NA
"1707","min.2.rSigma.L1","rSigma","2","L1","2",2.66553222218299,NA
"1708","max.2.rSigma.L1","rSigma","2","L1","2",4.09792600459513,NA
"1709","range.2.rSigma.L1","rSigma","2","L1","2",1.43239378241214,NA
"1710","slope.2.rSigma.L1","rSigma","2","L1","2",0.171145917187997,NA
"1711","mean.2.rConnect.L1","rConnect","3","L1","2",0.402872541980587,NA
"1712","min.2.rConnect.L1","rConnect","3","L1","2",0.134393818014815,NA
"1713","max.2.rConnect.L1","rConnect","3","L1","2",0.701890029396881,NA
"1714","range.2.rConnect.L1","rConnect","3","L1","2",0.567496211382066,NA
"1715","slope.2.rConnect.L1","rConnect","3","L1","2",-0.0653840109043903,NA
"1716","mean.2.rTau1.L1","rTau1","4","L1","2",2546.50292513496,NA
"1717","min.2.rTau1.L1","rTau1","4","L1","2",1825.26258671315,NA
"1718","max.2.rTau1.L1","rTau1","4","L1","2",3987.03825960397,NA
"1719","range.2.rTau1.L1","rTau1","4","L1","2",2161.77567289082,NA
"1720","slope.2.rTau1.L1","rTau1","4","L1","2",-326.296561032879,NA
"1721","mean.2.rTau2.L1","rTau2","5","L1","2",11583813.0825941,NA
"1722","min.2.rTau2.L1","rTau2","5","L1","2",5304614.8603567,NA
"1723","max.2.rTau2.L1","rTau2","5","L1","2",23813120.336052,NA
"1724","range.2.rTau2.L1","rTau2","5","L1","2",18508505.4756953,NA
"1725","slope.2.rTau2.L1","rTau2","5","L1","2",2661779.47581574,NA
"1726","mean.2.rNPQ.L1","rNPQ","6","L1","2",0.0637325733911843,NA
"1727","min.2.rNPQ.L1","rNPQ","6","L1","2",0.0316590365138994,NA
"1728","max.2.rNPQ.L1","rNPQ","6","L1","2",0.106783260174048,NA
"1729","range.2.rNPQ.L1","rNPQ","6","L1","2",0.0751242236601486,NA
"1730","slope.2.rNPQ.L1","rNPQ","6","L1","2",0.0119132651159261,NA
"1731","mean.2.rqP.L1","rqP","7","L1","2",0.220004212810755,NA
"1732","min.2.rqP.L1","rqP","7","L1","2",0.153319468438045,NA
"1733","max.2.rqP.L1","rqP","7","L1","2",0.318483931191334,NA
"1734","range.2.rqP.L1","rqP","7","L1","2",0.165164462753289,NA
"1735","slope.2.rqP.L1","rqP","7","L1","2",0.028753334856102,NA
"1736","mean.2.rABQ.L1","rABQ","8","L1","2",0.259234590898833,NA
"1737","min.2.rABQ.L1","rABQ","8","L1","2",0.0698332637519948,NA
"1738","max.2.rABQ.L1","rABQ","8","L1","2",0.394964817643944,NA
"1739","range.2.rABQ.L1","rABQ","8","L1","2",0.325131553891949,NA
"1740","slope.2.rABQ.L1","rABQ","8","L1","2",-0.0388475143363791,NA
"1741","mean.2.rqm.L1","rqm","9","L1","2",0.902773516235181,NA
"1742","min.2.rqm.L1","rqm","9","L1","2",0.883854144354881,NA
"1743","max.2.rqm.L1","rqm","9","L1","2",0.918521569096335,NA
"1744","range.2.rqm.L1","rqm","9","L1","2",0.034667424741454,NA
"1745","slope.2.rqm.L1","rqm","9","L1","2",-0.0055231347761937,NA
"1746","mean.3.rQuant.L1","rQuant","1","L1","3",0.0354344783069939,NA
"1747","min.3.rQuant.L1","rQuant","1","L1","3",0.0267757567902742,NA
"1748","max.3.rQuant.L1","rQuant","1","L1","3",0.0454294813018258,NA
"1749","range.3.rQuant.L1","rQuant","1","L1","3",0.0186537245115516,NA
"1750","slope.3.rQuant.L1","rQuant","1","L1","3",0.00242327130892603,NA
"1751","mean.3.rSigma.L1","rSigma","2","L1","3",3.00915383336737,NA
"1752","min.3.rSigma.L1","rSigma","2","L1","3",2.40488936029782,NA
"1753","max.3.rSigma.L1","rSigma","2","L1","3",3.73947268716976,NA
"1754","range.3.rSigma.L1","rSigma","2","L1","3",1.33458332687194,NA
"1755","slope.3.rSigma.L1","rSigma","2","L1","3",0.210275357590659,NA
"1756","mean.3.rConnect.L1","rConnect","3","L1","3",0.361404847948154,NA
"1757","min.3.rConnect.L1","rConnect","3","L1","3",0.0909585550298972,NA
"1758","max.3.rConnect.L1","rConnect","3","L1","3",0.553853440984631,NA
"1759","range.3.rConnect.L1","rConnect","3","L1","3",0.462894885954734,NA
"1760","slope.3.rConnect.L1","rConnect","3","L1","3",-0.0580196536572521,NA
"1761","mean.3.rTau1.L1","rTau1","4","L1","3",2311.07926226131,NA
"1762","min.3.rTau1.L1","rTau1","4","L1","3",1840.24163625034,NA
"1763","max.3.rTau1.L1","rTau1","4","L1","3",3233.49445713157,NA
"1764","range.3.rTau1.L1","rTau1","4","L1","3",1393.25282088123,NA
"1765","slope.3.rTau1.L1","rTau1","4","L1","3",-207.200043285127,NA
"1766","mean.3.rTau2.L1","rTau2","5","L1","3",8362133.89617049,NA
"1767","min.3.rTau2.L1","rTau2","5","L1","3",4781009.4687706,NA
"1768","max.3.rTau2.L1","rTau2","5","L1","3",12490602.6950857,NA
"1769","range.3.rTau2.L1","rTau2","5","L1","3",7709593.2263151,NA
"1770","slope.3.rTau2.L1","rTau2","5","L1","3",1218187.86442219,NA
"1771","mean.3.rNPQ.L1","rNPQ","6","L1","3",0.0912680889834545,NA
"1772","min.3.rNPQ.L1","rNPQ","6","L1","3",0.0588219373146498,NA
"1773","max.3.rNPQ.L1","rNPQ","6","L1","3",0.135345163805388,NA
"1774","range.3.rNPQ.L1","rNPQ","6","L1","3",0.0765232264907382,NA
"1775","slope.3.rNPQ.L1","rNPQ","6","L1","3",0.0125821750686165,NA
"1776","mean.3.rqP.L1","rqP","7","L1","3",0.269677857498272,NA
"1777","min.3.rqP.L1","rqP","7","L1","3",0.188710246841201,NA
"1778","max.3.rqP.L1","rqP","7","L1","3",0.362986832572209,NA
"1779","range.3.rqP.L1","rqP","7","L1","3",0.174276585731008,NA
"1780","slope.3.rqP.L1","rqP","7","L1","3",0.0288523941860611,NA
"1781","mean.3.rABQ.L1","rABQ","8","L1","3",0.269347341785278,NA
"1782","min.3.rABQ.L1","rABQ","8","L1","3",0.0920186170261612,NA
"1783","max.3.rABQ.L1","rABQ","8","L1","3",0.416068801691142,NA
"1784","range.3.rABQ.L1","rABQ","8","L1","3",0.324050184664981,NA
"1785","slope.3.rABQ.L1","rABQ","8","L1","3",-0.0510569606900881,NA
"1786","mean.3.rqm.L1","rqm","9","L1","3",0.899309155660101,NA
"1787","min.3.rqm.L1","rqm","9","L1","3",0.8709072900531,NA
"1788","max.3.rqm.L1","rqm","9","L1","3",0.923913835115773,NA
"1789","range.3.rqm.L1","rqm","9","L1","3",0.053006545062673,NA
"1790","slope.3.rqm.L1","rqm","9","L1","3",-0.00688598353407248,NA
"1791","mean.4.rQuant.L1","rQuant","1","L1","4",0.0389677596947572,NA
"1792","min.4.rQuant.L1","rQuant","1","L1","4",0.0295741711276748,NA
"1793","max.4.rQuant.L1","rQuant","1","L1","4",0.0491625628966974,NA
"1794","range.4.rQuant.L1","rQuant","1","L1","4",0.0195883917690226,NA
"1795","slope.4.rQuant.L1","rQuant","1","L1","4",0.00242049334566668,NA
"1796","mean.4.rSigma.L1","rSigma","2","L1","4",2.79754161781008,NA
"1797","min.4.rSigma.L1","rSigma","2","L1","4",1.83372947359644,NA
"1798","max.4.rSigma.L1","rSigma","2","L1","4",3.36052273897416,NA
"1799","range.4.rSigma.L1","rSigma","2","L1","4",1.52679326537772,NA
"1800","slope.4.rSigma.L1","rSigma","2","L1","4",0.157600994261092,NA
"1801","mean.4.rConnect.L1","rConnect","3","L1","4",0.449000039867394,NA
"1802","min.4.rConnect.L1","rConnect","3","L1","4",0.0919391519119198,NA
"1803","max.4.rConnect.L1","rConnect","3","L1","4",0.742476209368373,NA
"1804","range.4.rConnect.L1","rConnect","3","L1","4",0.650537057456453,NA
"1805","slope.4.rConnect.L1","rConnect","3","L1","4",-0.0616802505070453,NA
"1806","mean.4.rTau1.L1","rTau1","4","L1","4",2069.76304680675,NA
"1807","min.4.rTau1.L1","rTau1","4","L1","4",1179.33595627053,NA
"1808","max.4.rTau1.L1","rTau1","4","L1","4",3388.12351481662,NA
"1809","range.4.rTau1.L1","rTau1","4","L1","4",2208.78755854609,NA
"1810","slope.4.rTau1.L1","rTau1","4","L1","4",-319.02081397631,NA
"1811","mean.4.rTau2.L1","rTau2","5","L1","4",8358698.15888024,NA
"1812","min.4.rTau2.L1","rTau2","5","L1","4",4681549.84268377,NA
"1813","max.4.rTau2.L1","rTau2","5","L1","4",12654956.0819577,NA
"1814","range.4.rTau2.L1","rTau2","5","L1","4",7973406.23927393,NA
"1815","slope.4.rTau2.L1","rTau2","5","L1","4",1300287.89083853,NA
"1816","mean.4.rNPQ.L1","rNPQ","6","L1","4",0.112871490953169,NA
"1817","min.4.rNPQ.L1","rNPQ","6","L1","4",0.0746683084559031,NA
"1818","max.4.rNPQ.L1","rNPQ","6","L1","4",0.151370340283836,NA
"1819","range.4.rNPQ.L1","rNPQ","6","L1","4",0.0767020318279329,NA
"1820","slope.4.rNPQ.L1","rNPQ","6","L1","4",0.013495684217135,NA
"1821","mean.4.rqP.L1","rqP","7","L1","4",0.309028890891014,NA
"1822","min.4.rqP.L1","rqP","7","L1","4",0.220694795431374,NA
"1823","max.4.rqP.L1","rqP","7","L1","4",0.396271102971864,NA
"1824","range.4.rqP.L1","rqP","7","L1","4",0.17557630754049,NA
"1825","slope.4.rqP.L1","rqP","7","L1","4",0.0287595884871771,NA
"1826","mean.4.rABQ.L1","rABQ","8","L1","4",0.212795875819997,NA
"1827","min.4.rABQ.L1","rABQ","8","L1","4",0.0543778356398608,NA
"1828","max.4.rABQ.L1","rABQ","8","L1","4",0.484004314697013,NA
"1829","range.4.rABQ.L1","rABQ","8","L1","4",0.429626479057152,NA
"1830","slope.4.rABQ.L1","rABQ","8","L1","4",-0.0443475628270789,NA
"1831","mean.4.rqm.L1","rqm","9","L1","4",0.887959285481402,NA
"1832","min.4.rqm.L1","rqm","9","L1","4",0.858647027243587,NA
"1833","max.4.rqm.L1","rqm","9","L1","4",0.914967878820969,NA
"1834","range.4.rqm.L1","rqm","9","L1","4",0.056320851577382,NA
"1835","slope.4.rqm.L1","rqm","9","L1","4",-0.00695944047233719,NA
"1836","mean.1.rQuant.L2","rQuant","1","L2","1",0.0956204070551067,NA
"1837","min.1.rQuant.L2","rQuant","1","L2","1",0.0813823779747461,NA
"1838","max.1.rQuant.L2","rQuant","1","L2","1",0.109335712608296,NA
"1839","range.1.rQuant.L2","rQuant","1","L2","1",0.0279533346335499,NA
"1840","slope.1.rQuant.L2","rQuant","1","L2","1",0.00576958776012544,NA
"1841","mean.1.rSigma.L2","rSigma","2","L2","1",4.78180727080966,NA
"1842","min.1.rSigma.L2","rSigma","2","L2","1",4.52245260947676,NA
"1843","max.1.rSigma.L2","rSigma","2","L2","1",5.02655604487991,NA
"1844","range.1.rSigma.L2","rSigma","2","L2","1",0.50410343540315,NA
"1845","slope.1.rSigma.L2","rSigma","2","L2","1",-0.0298788375379978,NA
"1846","mean.1.rConnect.L2","rConnect","3","L2","1",0.226762736640078,NA
"1847","min.1.rConnect.L2","rConnect","3","L2","1",0.170794420623022,NA
"1848","max.1.rConnect.L2","rConnect","3","L2","1",0.292984748957949,NA
"1849","range.1.rConnect.L2","rConnect","3","L2","1",0.122190328334927,NA
"1850","slope.1.rConnect.L2","rConnect","3","L2","1",-0.000872888540756682,NA
"1851","mean.1.rTau1.L2","rTau1","4","L2","1",1983.56904917228,NA
"1852","min.1.rTau1.L2","rTau1","4","L2","1",1823.8323192411,NA
"1853","max.1.rTau1.L2","rTau1","4","L2","1",2242.73783500324,NA
"1854","range.1.rTau1.L2","rTau1","4","L2","1",418.90551576214,NA
"1855","slope.1.rTau1.L2","rTau1","4","L2","1",-53.8271543615783,NA
"1856","mean.1.rTau2.L2","rTau2","5","L2","1",4874325.57881197,NA
"1857","min.1.rTau2.L2","rTau2","5","L2","1",3959719.6093248,NA
"1858","max.1.rTau2.L2","rTau2","5","L2","1",6061511.87444806,NA
"1859","range.1.rTau2.L2","rTau2","5","L2","1",2101792.26512326,NA
"1860","slope.1.rTau2.L2","rTau2","5","L2","1",-239328.253225816,NA
"1861","mean.1.rNPQ.L2","rNPQ","6","L2","1",0.120014195952499,NA
"1862","min.1.rNPQ.L2","rNPQ","6","L2","1",0.113907178818215,NA
"1863","max.1.rNPQ.L2","rNPQ","6","L2","1",0.126698603285395,NA
"1864","range.1.rNPQ.L2","rNPQ","6","L2","1",0.01279142446718,NA
"1865","slope.1.rNPQ.L2","rNPQ","6","L2","1",0.00169746337668689,NA
"1866","mean.1.rqP.L2","rqP","7","L2","1",0.480774348510321,NA
"1867","min.1.rqP.L2","rqP","7","L2","1",0.443454489872746,NA
"1868","max.1.rqP.L2","rqP","7","L2","1",0.517387176578614,NA
"1869","range.1.rqP.L2","rqP","7","L2","1",0.073932686705868,NA
"1870","slope.1.rqP.L2","rqP","7","L2","1",0.0159173656992722,NA
"1871","mean.1.rABQ.L2","rABQ","8","L2","1",-0.0988456807719608,NA
"1872","min.1.rABQ.L2","rABQ","8","L2","1",-0.155088251421569,NA
"1873","max.1.rABQ.L2","rABQ","8","L2","1",-0.0392467188620047,NA
"1874","range.1.rABQ.L2","rABQ","8","L2","1",0.115841532559564,NA
"1875","slope.1.rABQ.L2","rABQ","8","L2","1",0.00686607169961438,NA
"1876","mean.1.rqm.L2","rqm","9","L2","1",0.735565834706424,NA
"1877","min.1.rqm.L2","rqm","9","L2","1",0.697636741039067,NA
"1878","max.1.rqm.L2","rqm","9","L2","1",0.774940498036617,NA
"1879","range.1.rqm.L2","rqm","9","L2","1",0.07730375699755,NA
"1880","slope.1.rqm.L2","rqm","9","L2","1",-0.0159555493479289,NA
"1881","mean.2.rQuant.L2","rQuant","1","L2","2",0.0941476483362659,NA
"1882","min.2.rQuant.L2","rQuant","1","L2","2",0.0817599527405121,NA
"1883","max.2.rQuant.L2","rQuant","1","L2","2",0.104765531076541,NA
"1884","range.2.rQuant.L2","rQuant","1","L2","2",0.0230055783360289,NA
"1885","slope.2.rQuant.L2","rQuant","1","L2","2",0.00490478628539716,NA
"1886","mean.2.rSigma.L2","rSigma","2","L2","2",4.79772396915917,NA
"1887","min.2.rSigma.L2","rSigma","2","L2","2",4.58450764275164,NA
"1888","max.2.rSigma.L2","rSigma","2","L2","2",5.04335248457365,NA
"1889","range.2.rSigma.L2","rSigma","2","L2","2",0.45884484182201,NA
"1890","slope.2.rSigma.L2","rSigma","2","L2","2",-0.000583585417647936,NA
"1891","mean.2.rConnect.L2","rConnect","3","L2","2",0.193019583397733,NA
"1892","min.2.rConnect.L2","rConnect","3","L2","2",0.126871562981584,NA
"1893","max.2.rConnect.L2","rConnect","3","L2","2",0.239055484811171,NA
"1894","range.2.rConnect.L2","rConnect","3","L2","2",0.112183921829587,NA
"1895","slope.2.rConnect.L2","rConnect","3","L2","2",-0.0107712066082431,NA
"1896","mean.2.rTau1.L2","rTau1","4","L2","2",1969.19366091055,NA
"1897","min.2.rTau1.L2","rTau1","4","L2","2",1885.77918164646,NA
"1898","max.2.rTau1.L2","rTau1","4","L2","2",2138.01632292817,NA
"1899","range.2.rTau1.L2","rTau1","4","L2","2",252.23714128171,NA
"1900","slope.2.rTau1.L2","rTau1","4","L2","2",7.17365882822924,NA
"1901","mean.2.rTau2.L2","rTau2","5","L2","2",4709460.00888715,NA
"1902","min.2.rTau2.L2","rTau2","5","L2","2",3927204.35507994,NA
"1903","max.2.rTau2.L2","rTau2","5","L2","2",5642501.02968219,NA
"1904","range.2.rTau2.L2","rTau2","5","L2","2",1715296.67460225,NA
"1905","slope.2.rTau2.L2","rTau2","5","L2","2",71675.1649263341,NA
"1906","mean.2.rNPQ.L2","rNPQ","6","L2","2",0.152815761297448,NA
"1907","min.2.rNPQ.L2","rNPQ","6","L2","2",0.149023775632818,NA
"1908","max.2.rNPQ.L2","rNPQ","6","L2","2",0.157194499275027,NA
"1909","range.2.rNPQ.L2","rNPQ","6","L2","2",0.008170723642209,NA
"1910","slope.2.rNPQ.L2","rNPQ","6","L2","2",0.00117488848696071,NA
"1911","mean.2.rqP.L2","rqP","7","L2","2",0.518443603263282,NA
"1912","min.2.rqP.L2","rqP","7","L2","2",0.487266850341238,NA
"1913","max.2.rqP.L2","rqP","7","L2","2",0.54788538256761,NA
"1914","range.2.rqP.L2","rqP","7","L2","2",0.060618532226372,NA
"1915","slope.2.rqP.L2","rqP","7","L2","2",0.012231503901131,NA
"1916","mean.2.rABQ.L2","rABQ","8","L2","2",-0.0890102068235167,NA
"1917","min.2.rABQ.L2","rABQ","8","L2","2",-0.144764135580729,NA
"1918","max.2.rABQ.L2","rABQ","8","L2","2",-0.0406133508952016,NA
"1919","range.2.rABQ.L2","rABQ","8","L2","2",0.104150784685527,NA
"1920","slope.2.rABQ.L2","rABQ","8","L2","2",0.000132464993912866,NA
"1921","mean.2.rqm.L2","rqm","9","L2","2",0.727269530771597,NA
"1922","min.2.rqm.L2","rqm","9","L2","2",0.69651124638382,NA
"1923","max.2.rqm.L2","rqm","9","L2","2",0.763154675989687,NA
"1924","range.2.rqm.L2","rqm","9","L2","2",0.066643429605867,NA
"1925","slope.2.rqm.L2","rqm","9","L2","2",-0.0142083704555594,NA
