"","uni","metric","metrix","stage","col","ASnormalized.occ2_aglo13.005r","pval"
"1535","slope.2.rConnect.All","rConnect","3","All","2",-0.0053185833955963,NA
"1536","mean.2.rTau1.All","rTau1","4","All","2",1855.2416784372,NA
"1537","min.2.rTau1.All","rTau1","4","All","2",664.649620671371,NA
"1538","max.2.rTau1.All","rTau1","4","All","2",4465.78374859545,NA
"1539","range.2.rTau1.All","rTau1","4","All","2",3801.13412792408,NA
"1540","slope.2.rTau1.All","rTau1","4","All","2",-35.8389550088796,NA
"1541","mean.2.rTau2.All","rTau2","5","All","2",6484440.4062868,NA
"1542","min.2.rTau2.All","rTau2","5","All","2",754233.671392805,NA
"1543","max.2.rTau2.All","rTau2","5","All","2",14050718.91562,NA
"1544","range.2.rTau2.All","rTau2","5","All","2",13296485.2442272,NA
"1545","slope.2.rTau2.All","rTau2","5","All","2",-115953.73197193,NA
"1546","mean.2.rNPQ.All","rNPQ","6","All","2",0.266169543686147,NA
"1547","min.2.rNPQ.All","rNPQ","6","All","2",0.104326020312589,NA
"1548","max.2.rNPQ.All","rNPQ","6","All","2",0.872797040992637,NA
"1549","range.2.rNPQ.All","rNPQ","6","All","2",0.768471020680048,NA
"1550","slope.2.rNPQ.All","rNPQ","6","All","2",0.0037791788464693,NA
"1551","mean.2.rqP.All","rqP","7","All","2",0.617369447915192,NA
"1552","min.2.rqP.All","rqP","7","All","2",0.296729940566282,NA
"1553","max.2.rqP.All","rqP","7","All","2",1.49919578307768,NA
"1554","range.2.rqP.All","rqP","7","All","2",1.2024658425114,NA
"1555","slope.2.rqP.All","rqP","7","All","2",0.0128449117861671,NA
"1556","mean.2.rABQ.All","rABQ","8","All","2",0.0988473233119526,NA
"1557","min.2.rABQ.All","rABQ","8","All","2",-0.261963001460515,NA
"1558","max.2.rABQ.All","rABQ","8","All","2",0.40719253991739,NA
"1559","range.2.rABQ.All","rABQ","8","All","2",0.669155541377905,NA
"1560","slope.2.rABQ.All","rABQ","8","All","2",-0.0132793043033016,NA
"1561","mean.2.rqm.All","rqm","9","All","2",0.738031793931797,NA
"1562","min.2.rqm.All","rqm","9","All","2",0,NA
"1563","max.2.rqm.All","rqm","9","All","2",0.91030583666546,NA
"1564","range.2.rqm.All","rqm","9","All","2",0.91030583666546,NA
"1565","slope.2.rqm.All","rqm","9","All","2",-0.00659141501848148,NA
"1566","mean.3.rQuant.All","rQuant","1","All","3",0.0976527025866438,NA
"1567","min.3.rQuant.All","rQuant","1","All","3",0.0345839570612704,NA
"1568","max.3.rQuant.All","rQuant","1","All","3",0.36391587323405,NA
"1569","range.3.rQuant.All","rQuant","1","All","3",0.32933191617278,NA
"1570","slope.3.rQuant.All","rQuant","1","All","3",0.00240751019031636,NA
"1571","mean.3.rSigma.All","rSigma","2","All","3",4.15416633841532,NA
"1572","min.3.rSigma.All","rSigma","2","All","3",2.60446683438407,NA
"1573","max.3.rSigma.All","rSigma","2","All","3",5.75163016403362,NA
"1574","range.3.rSigma.All","rSigma","2","All","3",3.14716332964955,NA
"1575","slope.3.rSigma.All","rSigma","2","All","3",0.0657005103708609,NA
"1576","mean.3.rConnect.All","rConnect","3","All","3",0.274790982631379,NA
"1577","min.3.rConnect.All","rConnect","3","All","3",0.0740722966949235,NA
"1578","max.3.rConnect.All","rConnect","3","All","3",0.525889977860108,NA
"1579","range.3.rConnect.All","rConnect","3","All","3",0.451817681165185,NA
"1580","slope.3.rConnect.All","rConnect","3","All","3",-0.00481005229747305,NA
"1581","mean.3.rTau1.All","rTau1","4","All","3",1776.83679774991,NA
"1582","min.3.rTau1.All","rTau1","4","All","3",704.127545153281,NA
"1583","max.3.rTau1.All","rTau1","4","All","3",2733.79324304173,NA
"1584","range.3.rTau1.All","rTau1","4","All","3",2029.66569788845,NA
"1585","slope.3.rTau1.All","rTau1","4","All","3",-8.39444460268483,NA
"1586","mean.3.rTau2.All","rTau2","5","All","3",6272077.70724006,NA
"1587","min.3.rTau2.All","rTau2","5","All","3",827575.683351897,NA
"1588","max.3.rTau2.All","rTau2","5","All","3",16259441.0114319,NA
"1589","range.3.rTau2.All","rTau2","5","All","3",15431865.32808,NA
"1590","slope.3.rTau2.All","rTau2","5","All","3",-45485.9855702921,NA
"1591","mean.3.rNPQ.All","rNPQ","6","All","3",0.280642764746404,NA
"1592","min.3.rNPQ.All","rNPQ","6","All","3",0.121726390165566,NA
"1593","max.3.rNPQ.All","rNPQ","6","All","3",0.860052579619051,NA
"1594","range.3.rNPQ.All","rNPQ","6","All","3",0.738326189453485,NA
"1595","slope.3.rNPQ.All","rNPQ","6","All","3",0.00391510223436771,NA
"1596","mean.3.rqP.All","rqP","7","All","3",0.635586935641467,NA
"1597","min.3.rqP.All","rqP","7","All","3",0.313366502444446,NA
"1598","max.3.rqP.All","rqP","7","All","3",1.47977873895216,NA
"1599","range.3.rqP.All","rqP","7","All","3",1.16641223650771,NA
"1600","slope.3.rqP.All","rqP","7","All","3",0.0123848100969264,NA
"1601","mean.3.rABQ.All","rABQ","8","All","3",0.0623708364799771,NA
"1602","min.3.rABQ.All","rABQ","8","All","3",-0.298189754634763,NA
"1603","max.3.rABQ.All","rABQ","8","All","3",0.412150631341659,NA
"1604","range.3.rABQ.All","rABQ","8","All","3",0.710340385976422,NA
"1605","slope.3.rABQ.All","rABQ","8","All","3",-0.0148291400881575,NA
"1606","mean.3.rqm.All","rqm","9","All","3",0.731661326781865,NA
"1607","min.3.rqm.All","rqm","9","All","3",0,NA
"1608","max.3.rqm.All","rqm","9","All","3",0.904967165202415,NA
"1609","range.3.rqm.All","rqm","9","All","3",0.904967165202415,NA
"1610","slope.3.rqm.All","rqm","9","All","3",-0.00661556795783952,NA
"1611","mean.4.rQuant.All","rQuant","1","All","4",0.0997287195064779,NA
"1612","min.4.rQuant.All","rQuant","1","All","4",0.0359989892235058,NA
"1613","max.4.rQuant.All","rQuant","1","All","4",0.363707652318111,NA
"1614","range.4.rQuant.All","rQuant","1","All","4",0.327708663094605,NA
"1615","slope.4.rQuant.All","rQuant","1","All","4",0.00260100297957677,NA
"1616","mean.4.rSigma.All","rSigma","2","All","4",3.6998364870163,NA
"1617","min.4.rSigma.All","rSigma","2","All","4",2.28886395287198,NA
"1618","max.4.rSigma.All","rSigma","2","All","4",5.06682264284381,NA
"1619","range.4.rSigma.All","rSigma","2","All","4",2.77795868997183,NA
"1620","slope.4.rSigma.All","rSigma","2","All","4",0.0548857833283892,NA
"1621","mean.4.rConnect.All","rConnect","3","All","4",0.371834198552325,NA
"1622","min.4.rConnect.All","rConnect","3","All","4",0.18439164063997,NA
"1623","max.4.rConnect.All","rConnect","3","All","4",0.624538503813651,NA
"1624","range.4.rConnect.All","rConnect","3","All","4",0.440146863173681,NA
"1625","slope.4.rConnect.All","rConnect","3","All","4",-0.00533043446391843,NA
"1626","mean.4.rTau1.All","rTau1","4","All","4",1493.58478780677,NA
"1627","min.4.rTau1.All","rTau1","4","All","4",637.546467940716,NA
"1628","max.4.rTau1.All","rTau1","4","All","4",3568.70308747486,NA
"1629","range.4.rTau1.All","rTau1","4","All","4",2931.15661953414,NA
"1630","slope.4.rTau1.All","rTau1","4","All","4",-22.1176968963243,NA
"1631","mean.4.rTau2.All","rTau2","5","All","4",6494810.86083363,NA
"1632","min.4.rTau2.All","rTau2","5","All","4",945569.688897957,NA
"1633","max.4.rTau2.All","rTau2","5","All","4",20261858.9957286,NA
"1634","range.4.rTau2.All","rTau2","5","All","4",19316289.3068306,NA
"1635","slope.4.rTau2.All","rTau2","5","All","4",22946.9210705916,NA
"1636","mean.4.rNPQ.All","rNPQ","6","All","4",0.260012661519477,NA
"1637","min.4.rNPQ.All","rNPQ","6","All","4",0.10202498922233,NA
"1638","max.4.rNPQ.All","rNPQ","6","All","4",0.823156407465763,NA
"1639","range.4.rNPQ.All","rNPQ","6","All","4",0.721131418243433,NA
"1640","slope.4.rNPQ.All","rNPQ","6","All","4",0.00362348592577467,NA
"1641","mean.4.rqP.All","rqP","7","All","4",0.620943719555838,NA
"1642","min.4.rqP.All","rqP","7","All","4",0.285402727966504,NA
"1643","max.4.rqP.All","rqP","7","All","4",1.48191626246306,NA
"1644","range.4.rqP.All","rqP","7","All","4",1.19651353449656,NA
"1645","slope.4.rqP.All","rqP","7","All","4",0.0127194946831355,NA
"1646","mean.4.rABQ.All","rABQ","8","All","4",0.0425689637327579,NA
"1647","min.4.rABQ.All","rABQ","8","All","4",-0.311175039908974,NA
"1648","max.4.rABQ.All","rABQ","8","All","4",0.407695611964675,NA
"1649","range.4.rABQ.All","rABQ","8","All","4",0.718870651873649,NA
"1650","slope.4.rABQ.All","rABQ","8","All","4",-0.0142031553537159,NA
"1651","mean.4.rqm.All","rqm","9","All","4",0.725799776631447,NA
"1652","min.4.rqm.All","rqm","9","All","4",0,NA
"1653","max.4.rqm.All","rqm","9","All","4",0.90102218363,NA
"1654","range.4.rqm.All","rqm","9","All","4",0.90102218363,NA
"1655","slope.4.rqm.All","rqm","9","All","4",-0.00715135621425381,NA
"1656","mean.1.rQuant.L1","rQuant","1","L1","1",0.0388167510226674,NA
"1657","min.1.rQuant.L1","rQuant","1","L1","1",0.0323193121529493,NA
"1658","max.1.rQuant.L1","rQuant","1","L1","1",0.0503218971710152,NA
"1659","range.1.rQuant.L1","rQuant","1","L1","1",0.0180025850180659,NA
"1660","slope.1.rQuant.L1","rQuant","1","L1","1",0.0000105360832605884,NA
"1661","mean.1.rSigma.L1","rSigma","2","L1","1",3.38303753268741,NA
"1662","min.1.rSigma.L1","rSigma","2","L1","1",2.50659164181824,NA
"1663","max.1.rSigma.L1","rSigma","2","L1","1",4.24353385267261,NA
"1664","range.1.rSigma.L1","rSigma","2","L1","1",1.73694221085437,NA
"1665","slope.1.rSigma.L1","rSigma","2","L1","1",0.311135832781099,NA
"1666","mean.1.rConnect.L1","rConnect","3","L1","1",0.368485431336905,NA
"1667","min.1.rConnect.L1","rConnect","3","L1","1",0.225536413630335,NA
"1668","max.1.rConnect.L1","rConnect","3","L1","1",0.534068032548037,NA
"1669","range.1.rConnect.L1","rConnect","3","L1","1",0.308531618917702,NA
"1670","slope.1.rConnect.L1","rConnect","3","L1","1",-0.0548997205078728,NA
"1671","mean.1.rTau1.L1","rTau1","4","L1","1",2847.1947874848,NA
"1672","min.1.rTau1.L1","rTau1","4","L1","1",1722.55989304601,NA
"1673","max.1.rTau1.L1","rTau1","4","L1","1",7007.07790964016,NA
"1674","range.1.rTau1.L1","rTau1","4","L1","1",5284.51801659415,NA
"1675","slope.1.rTau1.L1","rTau1","4","L1","1",-442.65604065107,NA
"1676","mean.1.rTau2.L1","rTau2","5","L1","1",8957262.378983,NA
"1677","min.1.rTau2.L1","rTau2","5","L1","1",5250890.43780981,NA
"1678","max.1.rTau2.L1","rTau2","5","L1","1",12660940.7008514,NA
"1679","range.1.rTau2.L1","rTau2","5","L1","1",7410050.26304159,NA
"1680","slope.1.rTau2.L1","rTau2","5","L1","1",996896.205372256,NA
"1681","mean.1.rNPQ.L1","rNPQ","6","L1","1",0.110069053613883,NA
"1682","min.1.rNPQ.L1","rNPQ","6","L1","1",0.0589098772915227,NA
"1683","max.1.rNPQ.L1","rNPQ","6","L1","1",0.164955993258877,NA
"1684","range.1.rNPQ.L1","rNPQ","6","L1","1",0.106046115967354,NA
"1685","slope.1.rNPQ.L1","rNPQ","6","L1","1",0.0158322661472884,NA
"1686","mean.1.rqP.L1","rqP","7","L1","1",0.317456794992178,NA
"1687","min.1.rqP.L1","rqP","7","L1","1",0.20819191728927,NA
"1688","max.1.rqP.L1","rqP","7","L1","1",0.426531078712393,NA
"1689","range.1.rqP.L1","rqP","7","L1","1",0.218339161423123,NA
"1690","slope.1.rqP.L1","rqP","7","L1","1",0.0291439205136708,NA
"1691","mean.1.rABQ.L1","rABQ","8","L1","1",0.282140887708385,NA
"1692","min.1.rABQ.L1","rABQ","8","L1","1",0.099549025091929,NA
"1693","max.1.rABQ.L1","rABQ","8","L1","1",0.46811714812876,NA
"1694","range.1.rABQ.L1","rABQ","8","L1","1",0.368568123036831,NA
"1695","slope.1.rABQ.L1","rABQ","8","L1","1",-0.0660210507759061,NA
"1696","mean.1.rqm.L1","rqm","9","L1","1",0.898197405177487,NA
"1697","min.1.rqm.L1","rqm","9","L1","1",0.868023480238997,NA
"1698","max.1.rqm.L1","rqm","9","L1","1",0.915237886907957,NA
"1699","range.1.rqm.L1","rqm","9","L1","1",0.04721440666896,NA
"1700","slope.1.rqm.L1","rqm","9","L1","1",-0.0000276324160814891,NA
"1701","mean.2.rQuant.L1","rQuant","1","L1","2",0.0376432105085797,NA
"1702","min.2.rQuant.L1","rQuant","1","L1","2",0.0320911501388092,NA
"1703","max.2.rQuant.L1","rQuant","1","L1","2",0.0430481398774128,NA
"1704","range.2.rQuant.L1","rQuant","1","L1","2",0.0109569897386036,NA
"1705","slope.2.rQuant.L1","rQuant","1","L1","2",0.00113374865145531,NA
"1706","mean.2.rSigma.L1","rSigma","2","L1","2",3.45754562803716,NA
"1707","min.2.rSigma.L1","rSigma","2","L1","2",2.83288549502753,NA
"1708","max.2.rSigma.L1","rSigma","2","L1","2",4.28050723896155,NA
"1709","range.2.rSigma.L1","rSigma","2","L1","2",1.44762174393402,NA
"1710","slope.2.rSigma.L1","rSigma","2","L1","2",0.213085258953388,NA
"1711","mean.2.rConnect.L1","rConnect","3","L1","2",0.379654252290961,NA
"1712","min.2.rConnect.L1","rConnect","3","L1","2",0.244529752002682,NA
"1713","max.2.rConnect.L1","rConnect","3","L1","2",0.61686806049514,NA
"1714","range.2.rConnect.L1","rConnect","3","L1","2",0.372338308492458,NA
"1715","slope.2.rConnect.L1","rConnect","3","L1","2",-0.0509120165801533,NA
"1716","mean.2.rTau1.L1","rTau1","4","L1","2",2506.39208708247,NA
"1717","min.2.rTau1.L1","rTau1","4","L1","2",1289.81079778482,NA
"1718","max.2.rTau1.L1","rTau1","4","L1","2",4465.78374859545,NA
"1719","range.2.rTau1.L1","rTau1","4","L1","2",3175.97295081063,NA
"1720","slope.2.rTau1.L1","rTau1","4","L1","2",-526.28087619285,NA
"1721","mean.2.rTau2.L1","rTau2","5","L1","2",9181388.87434413,NA
"1722","min.2.rTau2.L1","rTau2","5","L1","2",5642238.03180049,NA
"1723","max.2.rTau2.L1","rTau2","5","L1","2",14050718.91562,NA
"1724","range.2.rTau2.L1","rTau2","5","L1","2",8408480.88381951,NA
"1725","slope.2.rTau2.L1","rTau2","5","L1","2",1446285.52892952,NA
"1726","mean.2.rNPQ.L1","rNPQ","6","L1","2",0.157171553820233,NA
"1727","min.2.rNPQ.L1","rNPQ","6","L1","2",0.104326020312589,NA
"1728","max.2.rNPQ.L1","rNPQ","6","L1","2",0.220867317534462,NA
"1729","range.2.rNPQ.L1","rNPQ","6","L1","2",0.116541297221873,NA
"1730","slope.2.rNPQ.L1","rNPQ","6","L1","2",0.0206235926803074,NA
"1731","mean.2.rqP.L1","rqP","7","L1","2",0.381474289378754,NA
"1732","min.2.rqP.L1","rqP","7","L1","2",0.296729940566282,NA
"1733","max.2.rqP.L1","rqP","7","L1","2",0.489414052057683,NA
"1734","range.2.rqP.L1","rqP","7","L1","2",0.192684111491401,NA
"1735","slope.2.rqP.L1","rqP","7","L1","2",0.0358971392846527,NA
"1736","mean.2.rABQ.L1","rABQ","8","L1","2",0.276476636463373,NA
"1737","min.2.rABQ.L1","rABQ","8","L1","2",0.104264316843006,NA
"1738","max.2.rABQ.L1","rABQ","8","L1","2",0.40719253991739,NA
"1739","range.2.rABQ.L1","rABQ","8","L1","2",0.302928223074384,NA
"1740","slope.2.rABQ.L1","rABQ","8","L1","2",-0.0445900589215222,NA
"1741","mean.2.rqm.L1","rqm","9","L1","2",0.894787931962905,NA
"1742","min.2.rqm.L1","rqm","9","L1","2",0.879681255651124,NA
"1743","max.2.rqm.L1","rqm","9","L1","2",0.91030583666546,NA
"1744","range.2.rqm.L1","rqm","9","L1","2",0.0306245810143361,NA
"1745","slope.2.rqm.L1","rqm","9","L1","2",-0.00316880623736091,NA
"1746","mean.3.rQuant.L1","rQuant","1","L1","3",0.039554296003238,NA
"1747","min.3.rQuant.L1","rQuant","1","L1","3",0.0345839570612704,NA
"1748","max.3.rQuant.L1","rQuant","1","L1","3",0.0492350106274666,NA
"1749","range.3.rQuant.L1","rQuant","1","L1","3",0.0146510535661962,NA
"1750","slope.3.rQuant.L1","rQuant","1","L1","3",0.00188478232555365,NA
"1751","mean.3.rSigma.L1","rSigma","2","L1","3",3.17918450990407,NA
"1752","min.3.rSigma.L1","rSigma","2","L1","3",2.60446683438407,NA
"1753","max.3.rSigma.L1","rSigma","2","L1","3",3.82742516357164,NA
"1754","range.3.rSigma.L1","rSigma","2","L1","3",1.22295832918757,NA
"1755","slope.3.rSigma.L1","rSigma","2","L1","3",0.187823770206023,NA
"1756","mean.3.rConnect.L1","rConnect","3","L1","3",0.357642708971075,NA
"1757","min.3.rConnect.L1","rConnect","3","L1","3",0.0740722966949235,NA
"1758","max.3.rConnect.L1","rConnect","3","L1","3",0.525889977860108,NA
"1759","range.3.rConnect.L1","rConnect","3","L1","3",0.451817681165185,NA
"1760","slope.3.rConnect.L1","rConnect","3","L1","3",-0.0480975421353593,NA
"1761","mean.3.rTau1.L1","rTau1","4","L1","3",2102.6317283677,NA
"1762","min.3.rTau1.L1","rTau1","4","L1","3",1378.44377495717,NA
"1763","max.3.rTau1.L1","rTau1","4","L1","3",2733.79324304173,NA
"1764","range.3.rTau1.L1","rTau1","4","L1","3",1355.34946808456,NA
"1765","slope.3.rTau1.L1","rTau1","4","L1","3",-182.198924740065,NA
"1766","mean.3.rTau2.L1","rTau2","5","L1","3",8131819.23965105,NA
"1767","min.3.rTau2.L1","rTau2","5","L1","3",4030485.45628408,NA
"1768","max.3.rTau2.L1","rTau2","5","L1","3",15510462.216587,NA
"1769","range.3.rTau2.L1","rTau2","5","L1","3",11479976.7603029,NA
"1770","slope.3.rTau2.L1","rTau2","5","L1","3",1422509.49020931,NA
"1771","mean.3.rNPQ.L1","rNPQ","6","L1","3",0.175065816943628,NA
"1772","min.3.rNPQ.L1","rNPQ","6","L1","3",0.121726390165566,NA
"1773","max.3.rNPQ.L1","rNPQ","6","L1","3",0.232988746267184,NA
"1774","range.3.rNPQ.L1","rNPQ","6","L1","3",0.111262356101618,NA
"1775","slope.3.rNPQ.L1","rNPQ","6","L1","3",0.0202145252041123,NA
"1776","mean.3.rqP.L1","rqP","7","L1","3",0.408275429362041,NA
"1777","min.3.rqP.L1","rqP","7","L1","3",0.313366502444446,NA
"1778","max.3.rqP.L1","rqP","7","L1","3",0.507216120582565,NA
"1779","range.3.rqP.L1","rqP","7","L1","3",0.193849618138119,NA
"1780","slope.3.rqP.L1","rqP","7","L1","3",0.0351943634554871,NA
"1781","mean.3.rABQ.L1","rABQ","8","L1","3",0.28243217294128,NA
"1782","min.3.rABQ.L1","rABQ","8","L1","3",0.136118979789304,NA
"1783","max.3.rABQ.L1","rABQ","8","L1","3",0.412150631341659,NA
"1784","range.3.rABQ.L1","rABQ","8","L1","3",0.276031651552355,NA
"1785","slope.3.rABQ.L1","rABQ","8","L1","3",-0.0423933540934306,NA
"1786","mean.3.rqm.L1","rqm","9","L1","3",0.891309231301931,NA
"1787","min.3.rqm.L1","rqm","9","L1","3",0.864707713379126,NA
"1788","max.3.rqm.L1","rqm","9","L1","3",0.904967165202415,NA
"1789","range.3.rqm.L1","rqm","9","L1","3",0.040259451823289,NA
"1790","slope.3.rqm.L1","rqm","9","L1","3",-0.00517917041871223,NA
"1791","mean.4.rQuant.L1","rQuant","1","L1","4",0.0409600933939514,NA
"1792","min.4.rQuant.L1","rQuant","1","L1","4",0.0359989892235058,NA
"1793","max.4.rQuant.L1","rQuant","1","L1","4",0.0506607110130559,NA
"1794","range.4.rQuant.L1","rQuant","1","L1","4",0.0146617217895501,NA
"1795","slope.4.rQuant.L1","rQuant","1","L1","4",0.00151428820643882,NA
"1796","mean.4.rSigma.L1","rSigma","2","L1","4",2.9943732309868,NA
"1797","min.4.rSigma.L1","rSigma","2","L1","4",2.28886395287198,NA
"1798","max.4.rSigma.L1","rSigma","2","L1","4",3.51716004328777,NA
"1799","range.4.rSigma.L1","rSigma","2","L1","4",1.22829609041579,NA
"1800","slope.4.rSigma.L1","rSigma","2","L1","4",0.186018843960567,NA
"1801","mean.4.rConnect.L1","rConnect","3","L1","4",0.452352599620396,NA
"1802","min.4.rConnect.L1","rConnect","3","L1","4",0.185725124385713,NA
"1803","max.4.rConnect.L1","rConnect","3","L1","4",0.624279212347276,NA
"1804","range.4.rConnect.L1","rConnect","3","L1","4",0.438554087961563,NA
"1805","slope.4.rConnect.L1","rConnect","3","L1","4",-0.0483410667032447,NA
"1806","mean.4.rTau1.L1","rTau1","4","L1","4",1809.99892946293,NA
"1807","min.4.rTau1.L1","rTau1","4","L1","4",637.546467940716,NA
"1808","max.4.rTau1.L1","rTau1","4","L1","4",3568.70308747486,NA
"1809","range.4.rTau1.L1","rTau1","4","L1","4",2931.15661953414,NA
"1810","slope.4.rTau1.L1","rTau1","4","L1","4",-487.765626370878,NA
"1811","mean.4.rTau2.L1","rTau2","5","L1","4",7065494.14393316,NA
"1812","min.4.rTau2.L1","rTau2","5","L1","4",5085697.14413623,NA
"1813","max.4.rTau2.L1","rTau2","5","L1","4",10141006.6789385,NA
"1814","range.4.rTau2.L1","rTau2","5","L1","4",5055309.53480227,NA
"1815","slope.4.rTau2.L1","rTau2","5","L1","4",451952.902910535,NA
"1816","mean.4.rNPQ.L1","rNPQ","6","L1","4",0.158462329439172,NA
"1817","min.4.rNPQ.L1","rNPQ","6","L1","4",0.10202498922233,NA
"1818","max.4.rNPQ.L1","rNPQ","6","L1","4",0.209825079722048,NA
"1819","range.4.rNPQ.L1","rNPQ","6","L1","4",0.107800090499718,NA
"1820","slope.4.rNPQ.L1","rNPQ","6","L1","4",0.0204340564535872,NA
"1821","mean.4.rqP.L1","rqP","7","L1","4",0.389246968913459,NA
"1822","min.4.rqP.L1","rqP","7","L1","4",0.285402727966504,NA
"1823","max.4.rqP.L1","rqP","7","L1","4",0.487243786019935,NA
"1824","range.4.rqP.L1","rqP","7","L1","4",0.201841058053431,NA
"1825","slope.4.rqP.L1","rqP","7","L1","4",0.0362853525260756,NA
"1826","mean.4.rABQ.L1","rABQ","8","L1","4",0.225126333129773,NA
"1827","min.4.rABQ.L1","rABQ","8","L1","4",0.0898413492650365,NA
"1828","max.4.rABQ.L1","rABQ","8","L1","4",0.407695611964675,NA
"1829","range.4.rABQ.L1","rABQ","8","L1","4",0.317854262699639,NA
"1830","slope.4.rABQ.L1","rABQ","8","L1","4",-0.0481373204365652,NA
"1831","mean.4.rqm.L1","rqm","9","L1","4",0.887381821270765,NA
"1832","min.4.rqm.L1","rqm","9","L1","4",0.860710351596489,NA
"1833","max.4.rqm.L1","rqm","9","L1","4",0.90102218363,NA
"1834","range.4.rqm.L1","rqm","9","L1","4",0.040311832033511,NA
"1835","slope.4.rqm.L1","rqm","9","L1","4",-0.00416347634367174,NA
"1836","mean.1.rQuant.L2","rQuant","1","L2","1",0.0975831185009807,NA
"1837","min.1.rQuant.L2","rQuant","1","L2","1",0.0792884729726519,NA
"1838","max.1.rQuant.L2","rQuant","1","L2","1",0.110822902823522,NA
"1839","range.1.rQuant.L2","rQuant","1","L2","1",0.0315344298508701,NA
"1840","slope.1.rQuant.L2","rQuant","1","L2","1",0.00617389388783159,NA
"1841","mean.1.rSigma.L2","rSigma","2","L2","1",5.29982395427561,NA
"1842","min.1.rSigma.L2","rSigma","2","L2","1",5.16136889549628,NA
"1843","max.1.rSigma.L2","rSigma","2","L2","1",5.46826837055685,NA
"1844","range.1.rSigma.L2","rSigma","2","L2","1",0.30689947506057,NA
"1845","slope.1.rSigma.L2","rSigma","2","L2","1",-0.0304482858481371,NA
"1846","mean.1.rConnect.L2","rConnect","3","L2","1",0.24096894041309,NA
"1847","min.1.rConnect.L2","rConnect","3","L2","1",0.167416608937629,NA
"1848","max.1.rConnect.L2","rConnect","3","L2","1",0.292700712744624,NA
"1849","range.1.rConnect.L2","rConnect","3","L2","1",0.125284103806995,NA
"1850","slope.1.rConnect.L2","rConnect","3","L2","1",0.00324895657172481,NA
"1851","mean.1.rTau1.L2","rTau1","4","L2","1",2080.27151041581,NA
"1852","min.1.rTau1.L2","rTau1","4","L2","1",1921.76851978508,NA
"1853","max.1.rTau1.L2","rTau1","4","L2","1",2236.86993887399,NA
"1854","range.1.rTau1.L2","rTau1","4","L2","1",315.10141908891,NA
"1855","slope.1.rTau1.L2","rTau1","4","L2","1",-56.8115123809259,NA
"1856","mean.1.rTau2.L2","rTau2","5","L2","1",4367028.75304805,NA
"1857","min.1.rTau2.L2","rTau2","5","L2","1",3481631.52821278,NA
"1858","max.1.rTau2.L2","rTau2","5","L2","1",5589515.19237571,NA
"1859","range.1.rTau2.L2","rTau2","5","L2","1",2107883.66416293,NA
"1860","slope.1.rTau2.L2","rTau2","5","L2","1",-340064.490249181,NA
"1861","mean.1.rNPQ.L2","rNPQ","6","L2","1",0.169933860904492,NA
"1862","min.1.rNPQ.L2","rNPQ","6","L2","1",0.146658486266947,NA
"1863","max.1.rNPQ.L2","rNPQ","6","L2","1",0.197339827789933,NA
"1864","range.1.rNPQ.L2","rNPQ","6","L2","1",0.050681341522986,NA
"1865","slope.1.rNPQ.L2","rNPQ","6","L2","1",-0.00937696981723801,NA
"1866","mean.1.rqP.L2","rqP","7","L2","1",0.545118734345013,NA
"1867","min.1.rqP.L2","rqP","7","L2","1",0.535376267143271,NA
"1868","max.1.rqP.L2","rqP","7","L2","1",0.551523555706478,NA
"1869","range.1.rqP.L2","rqP","7","L2","1",0.016147288563207,NA
"1870","slope.1.rqP.L2","rqP","7","L2","1",-0.002159321607316,NA
"1871","mean.1.rABQ.L2","rABQ","8","L2","1",-0.124589036437882,NA
"1872","min.1.rABQ.L2","rABQ","8","L2","1",-0.160331873451598,NA
"1873","max.1.rABQ.L2","rABQ","8","L2","1",-0.0952097509208629,NA
"1874","range.1.rABQ.L2","rABQ","8","L2","1",0.0651221225307351,NA
"1875","slope.1.rABQ.L2","rABQ","8","L2","1",0.00646093318166097,NA
"1876","mean.1.rqm.L2","rqm","9","L2","1",0.744074029573691,NA
"1877","min.1.rqm.L2","rqm","9","L2","1",0.709350762854691,NA
"1878","max.1.rqm.L2","rqm","9","L2","1",0.792054407556752,NA
"1879","range.1.rqm.L2","rqm","9","L2","1",0.082703644702061,NA
"1880","slope.1.rqm.L2","rqm","9","L2","1",-0.0161919377944094,NA
"1881","mean.2.rQuant.L2","rQuant","1","L2","2",0.0956127151288586,NA
"1882","min.2.rQuant.L2","rQuant","1","L2","2",0.0803697933088401,NA
"1883","max.2.rQuant.L2","rQuant","1","L2","2",0.105908012562349,NA
"1884","range.2.rQuant.L2","rQuant","1","L2","2",0.0255382192535089,NA
"1885","slope.2.rQuant.L2","rQuant","1","L2","2",0.00508205933205834,NA
"1886","mean.2.rSigma.L2","rSigma","2","L2","2",4.97246979466798,NA
"1887","min.2.rSigma.L2","rSigma","2","L2","2",4.76943456271862,NA
"1888","max.2.rSigma.L2","rSigma","2","L2","2",5.17418373021446,NA
"1889","range.2.rSigma.L2","rSigma","2","L2","2",0.40474916749584,NA
"1890","slope.2.rSigma.L2","rSigma","2","L2","2",0.0101263458015652,NA
"1891","mean.2.rConnect.L2","rConnect","3","L2","2",0.231574216669968,NA
"1892","min.2.rConnect.L2","rConnect","3","L2","2",0.197109833492592,NA
"1893","max.2.rConnect.L2","rConnect","3","L2","2",0.27269679433737,NA
"1894","range.2.rConnect.L2","rConnect","3","L2","2",0.075586960844778,NA
