"","uni","metric","metrix","stage","col","ASnormalized.aglo2.005r","pval"
"26","nCon.3.0","nCon","12","3","1",1.15157848708767,0.000000000000000216991927580009
"27","Fm.3.0","Fm","13","3","1",2934.92794766761,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000025933769787598
"28","Fo.3.0","Fo","14","3","1",2739.66062085042,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000101234224887281
"29","Quant.4.0","Quant","1","4","1",0.0490420448225269,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000810006533390243
"30","Sigma.4.0","Sigma","2","4","1",3.01445142771987,0.00000000000000000000000000000000719007725042301
"31","Connect.4.0","Connect","3","4","1",0.42353434365339,0.000000000000293240424182917
"32","Tau1.4.0","Tau1","4","4","1",4760.18602912334,0.00000349978412861189
"33","Tau2.4.0","Tau2","5","4","1",4762467.36724175,0.000000535575968156105
"34","NPQ.4.0","NPQ","6","4","1",0.127556107818989,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000208921728065878
"35","qP.4.0","qP","7","4","1",0.315166663605021,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000162001306678048
"36","ABQ.4.0","ABQ","8","4","1",0.280267068015596,0.00000000000000000000000000000000719007725042301
"37","qm.4.0","qm","9","4","1",0.870352997322002,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000810006533390243
"38","nTau1.4.0","nTau1","10","4","1",8.13372636053638,0.00000349978412861189
"39","nTau2.4.0","nTau2","11","4","1",5.58194278840073,0.000000535575968156105
"40","nCon.4.0","nCon","12","4","1",1.1616928795558,0.000000000000293240424182917
"41","Fm.4.0","Fm","13","4","1",3010.2565306664,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000208921728065878
"42","Fo.4.0","Fo","14","4","1",2862.62739496216,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000162001306678048
"43","Quant.5.0","Quant","1","5","1",0.0489659695942917,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000176053720585215
"44","Sigma.5.0","Sigma","2","5","1",3.04505865663086,0.00000000000000000000000000000332489971015973
"45","Connect.5.0","Connect","3","5","1",0.4938582411633,0.00000000000000277619724194111
"46","Tau1.5.0","Tau1","4","5","1",1916.60285648757,0.000000487796539244587
"47","Tau2.5.0","Tau2","5","5","1",5814471.18369336,0.00000173462743059698
"48","NPQ.5.0","NPQ","6","5","1",0.154077136814819,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000134954653840954
"49","qP.5.0","qP","7","5","1",0.354034586727018,0.000000000000000000000000000000000000000000000000000000000000000000000000000000035210744117043
"50","ABQ.5.0","ABQ","8","5","1",0.272959260564643,0.00000000000000000000000000000332489971015973
"51","qm.5.0","qm","9","5","1",0.870554108946822,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000176053720585215
"52","nTau1.5.0","nTau1","10","5","1",3.27489788867836,0.000000487796539244587
"53","nTau2.5.0","nTau2","11","5","1",6.8149643849378,0.00000173462743059698
"54","nCon.5.0","nCon","12","5","1",1.35458106495106,0.00000000000000277619724194111
"55","Fm.5.0","Fm","13","5","1",2941.07995815841,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000134954653840954
"56","Fo.5.0","Fo","14","5","1",2797.06712635284,0.000000000000000000000000000000000000000000000000000000000000000000000000000000035210744117043
"57","Quant.6.0","Quant","1","6","1",0.050054453532911,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000537933336478494
"58","Sigma.6.0","Sigma","2","6","1",3.37257083903228,0.00000000000000000000000000000000880965159206735
"59","Connect.6.0","Connect","3","6","1",0.385134472545864,0.0000000000289115894210342
"60","Tau1.6.0","Tau1","4","6","1",1851.81032676687,0.00000000856726755661148
"61","Tau2.6.0","Tau2","5","6","1",8349059.02267895,0.000462706179152444
"62","NPQ.6.0","NPQ","6","6","1",0.185466772637421,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000577268589560799
"63","qP.6.0","qP","7","6","1",0.39979093990768,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000107586667295699
"64","ABQ.6.0","ABQ","8","6","1",0.194762179287176,0.00000000000000000000000000000000880965159206735
"65","qm.6.0","qm","9","6","1",0.867676604947635,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000537933336478494
"66","nTau1.6.0","nTau1","10","6","1",3.1641869408854,0.00000000856726755661148
"67","nTau2.6.0","nTau2","11","6","1",9.7856775087083,0.000462706179152444
"68","nCon.6.0","nCon","12","6","1",1.05636763849819,0.0000000000289115894210342
"69","Fm.6.0","Fm","13","6","1",2863.2039426153,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000577268589560799
"70","Fo.6.0","Fo","14","6","1",2719.88783391442,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000107586667295699
"71","Quant.7.0","Quant","1","7","1",0.0524179683075769,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000548176871050065
"72","Sigma.7.0","Sigma","2","7","1",3.88144773508035,0.000000000000000000000000000000290222951180707
"73","Connect.7.0","Connect","3","7","1",0.281523508411848,0.00000138935948581506
"74","Tau1.7.0","Tau1","4","7","1",1381.20845523448,0.00000000000000363963860035333
"75","Tau2.7.0","Tau2","5","7","1",9402922.51355327,0.000000383681812380934
"76","NPQ.7.0","NPQ","6","7","1",0.219241476842968,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000388046245825117
"77","qP.7.0","qP","7","7","1",0.448360516596258,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000109635374210013
"78","ABQ.7.0","ABQ","8","7","1",0.0732623080191118,0.000000000000000000000000000000290222951180707
"79","qm.7.0","qm","9","7","1",0.861428443651965,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000548176871050065
"80","nTau1.7.0","nTau1","10","7","1",2.36006986974948,0.00000000000000363963860035333
"81","nTau2.7.0","nTau2","11","7","1",11.0208787729328,0.000000383681812380934
"82","nCon.7.0","nCon","12","7","1",0.772177888405802,0.00000138935948581506
"83","Fm.7.0","Fm","13","7","1",2783.88916528966,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000388046245825117
"84","Fo.7.0","Fo","14","7","1",2637.9633512517,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000109635374210013
"85","Quant.8.0","Quant","1","8","1",0.057405266336434,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000758387468363136
"86","Sigma.8.0","Sigma","2","8","1",3.91645919228846,0.0000000000000000000000000000000157396969057873
"87","Connect.8.0","Connect","3","8","1",0.338454756984475,0.00000000128690880521364
"88","Tau1.8.0","Tau1","4","8","1",1567.48587922817,0.000000000000143872560908005
"89","Tau2.8.0","Tau2","5","8","1",10955555.6021549,0.0000589344838824049
"90","NPQ.8.0","NPQ","6","8","1",0.247135085243164,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000204563014709236
"91","qP.8.0","qP","7","8","1",0.491386960017201,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000151677493672627
"92","ABQ.8.0","ABQ","8","8","1",0.0649029433540458,0.0000000000000000000000000000000157396969057873
"93","qm.8.0","qm","9","8","1",0.848244078211187,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000758387468363136
"94","nTau1.8.0","nTau1","10","8","1",2.67836196687354,0.000000000000143872560908005
"95","nTau2.8.0","nTau2","11","8","1",12.8406726746328,0.0000589344838824049
"96","nCon.8.0","nCon","12","8","1",0.928331992747259,0.00000000128690880521364
"97","Fm.8.0","Fm","13","8","1",2721.62428706999,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000204563014709236
"98","Fo.8.0","Fo","14","8","1",2565.38872000303,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000151677493672627
"99","Quant.9.0","Quant","1","9","1",0.0566332053824667,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000269547707021316
"100","Sigma.9.0","Sigma","2","9","1",4.02326736211477,0.000000000000000000000000000000220929760025358
"101","Connect.9.0","Connect","3","9","1",0.263298713374503,0.00000463593330196185
"102","Tau1.9.0","Tau1","4","9","1",1593.43388562037,0.00000000000000561997292466906
"103","Tau2.9.0","Tau2","5","9","1",10001840.419299,0.000418073071133972
"104","NPQ.9.0","NPQ","6","9","1",0.287004014317252,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000241523171157664
"105","qP.9.0","qP","7","9","1",0.537294722672661,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000539095414042631
"106","ABQ.9.0","ABQ","8","9","1",0.0394013358237069,0.000000000000000000000000000000220929760025358
"107","qm.9.0","qm","9","9","1",0.850285089937529,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000269547707021316
"108","nTau1.9.0","nTau1","10","9","1",2.72269930627674,0.00000000000000561997292466906
"109","nTau2.9.0","nTau2","11","9","1",11.7228521886074,0.000418073071133972
"110","nCon.9.0","nCon","12","9","1",0.722189935968174,0.00000463593330196185
"111","Fm.9.0","Fm","13","9","1",2637.31355885127,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000241523171157664
"112","Fo.9.0","Fo","14","9","1",2487.95403841488,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000539095414042631
"113","Quant.10.0","Quant","1","10","1",0.102403605541424,0.000000000000000000000000000000000000000000000000000000000000000000000000409015203224712
"114","Sigma.10.0","Sigma","2","10","1",4.93465707625894,0.0000000000000000000000000000000000667906434237034
"115","Connect.10.0","Connect","3","10","1",0.221960372243055,0.0000113077518068087
"116","Tau1.10.0","Tau1","4","10","1",1698.50254623154,0.0000000000000000028515325659111
"117","Tau2.10.0","Tau2","5","10","1",4951953.48208278,0.00000235889022213954
"118","NPQ.10.0","NPQ","6","10","1",0.310901154457098,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000359885045102784
"119","qP.10.0","qP","7","10","1",0.634443191287204,0.000000000000000000000000000000000000000000000000000000000000000000000000818030406449424
"120","ABQ.10.0","ABQ","8","10","1",-0.178202830927647,0.0000000000000000000000000000000000667906434237034
"121","qm.10.0","qm","9","10","1",0.729286970600227,0.000000000000000000000000000000000000000000000000000000000000000000000000409015203224712
"122","nTau1.10.0","nTau1","10","10","1",2.90223004924577,0.0000000000000000028515325659111
"123","nTau2.10.0","nTau2","11","10","1",5.80403368597082,0.00000235889022213954
"124","nCon.10.0","nCon","12","10","1",0.608804900575737,0.0000113077518068087
"125","Fm.10.0","Fm","13","10","1",2589.23651544163,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000359885045102784
"126","Fo.10.0","Fo","14","10","1",2324.08936066089,0.000000000000000000000000000000000000000000000000000000000000000000000000818030406449424
"127","Quant.11.0","Quant","1","11","1",0.113930752843124,0.00000000000000000000000000000000000000000000000000000000000000000000000000152101672363693
"128","Sigma.11.0","Sigma","2","11","1",4.58272522450739,0.00000000000000000000000000000000000000091135082819848
"129","Connect.11.0","Connect","3","11","1",0.281718982133777,0.000000000078099994504658
"130","Tau1.11.0","Tau1","4","11","1",1560.11414491777,0.000000000000000000384349679913596
"131","Tau2.11.0","Tau2","5","11","1",3950328.58115912,0.000000115596177897567
"132","NPQ.11.0","NPQ","6","11","1",0.282356763777711,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000194156835038336
"133","qP.11.0","qP","7","11","1",0.621861693129012,0.00000000000000000000000000000000000000000000000000000000000000000000000000304203344727386
"134","ABQ.11.0","ABQ","8","11","1",-0.0941752890702436,0.00000000000000000000000000000000000000091135082819848
"135","qm.11.0","qm","9","11","1",0.698813932567224,0.00000000000000000000000000000000000000000000000000000000000000000000000000152101672363693
"136","nTau1.11.0","nTau1","10","11","1",2.66576588988904,0.000000000000000000384349679913596
"137","nTau2.11.0","nTau2","11","11","1",4.63005968021683,0.000000115596177897567
"138","nCon.11.0","nCon","12","11","1",0.772714044290934,0.000000000078099994504658
"139","Fm.11.0","Fm","13","11","1",2646.87116185654,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000194156835038336
"140","Fo.11.0","Fo","14","11","1",2345.31113770747,0.00000000000000000000000000000000000000000000000000000000000000000000000000304203344727386
"141","Quant.12.0","Quant","1","12","1",0.124739023550379,0.000000000000000000000000000000000000000000000000000000000000000000000000000241933428304452
"142","Sigma.12.0","Sigma","2","12","1",4.86257999059693,0.0000000000000000000000000000000000000000142022608732654
"143","Connect.12.0","Connect","3","12","1",0.208204307208115,0.0000000410531586258823
"144","Tau1.12.0","Tau1","4","12","1",1628.08391653858,0.0000000000000000000700146979360369
"145","Tau2.12.0","Tau2","5","12","1",3998091.77586748,0.000000374614176674776
"146","NPQ.12.0","NPQ","6","12","1",0.280777646959827,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000252453447410278
"147","qP.12.0","qP","7","12","1",0.637128823646879,0.000000000000000000000000000000000000000000000000000000000000000000000000000483866856608904
"148","ABQ.12.0","ABQ","8","12","1",-0.160993645961064,0.0000000000000000000000000000000000000000142022608732654
"149","qm.12.0","qm","9","12","1",0.670241308680946,0.000000000000000000000000000000000000000000000000000000000000000000000000000241933428304452
"150","nTau1.12.0","nTau1","10","12","1",2.78190578857565,0.0000000000000000000700146979360369
"151","nTau2.12.0","nTau2","11","12","1",4.68604146438341,0.000000374614176674776
"152","nCon.12.0","nCon","12","12","1",0.571074022215435,0.0000000410531586258823
"153","Fm.12.0","Fm","13","12","1",2650.13458449386,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000252453447410278
"154","Fo.12.0","Fo","14","12","1",2319.559384147,0.000000000000000000000000000000000000000000000000000000000000000000000000000483866856608904
"155","Quant.13.0","Quant","1","13","1",0.131828689568554,0.00000000000000000000000000000000000000000000000000000000000000000000000000253359424719462
"156","Sigma.13.0","Sigma","2","13","1",4.85393503787235,0.00000000000000000000000000000000000000000310744081063478
"157","Connect.13.0","Connect","3","13","1",0.253854731618472,0.000000000103613796776698
"158","Tau1.13.0","Tau1","4","13","1",1524.18966947027,0.0000000000000000000711410443184378
"159","Tau2.13.0","Tau2","5","13","1",3135651.95987436,0.0000000036648751236677
"160","NPQ.13.0","NPQ","6","13","1",0.269141992460455,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000525840611831364
"161","qP.13.0","qP","7","13","1",0.635762174095383,0.00000000000000000000000000000000000000000000000000000000000000000000000000506718849438924
"162","ABQ.13.0","ABQ","8","13","1",-0.15892956985285,0.00000000000000000000000000000000000000000310744081063478
"163","qm.13.0","qm","9","13","1",0.651499146673415,0.00000000000000000000000000000000000000000000000000000000000000000000000000253359424719462
"164","nTau1.13.0","nTau1","10","13","1",2.60438176516196,0.0000000000000000000711410443184378
"165","nTau2.13.0","nTau2","11","13","1",3.67520205277384,0.0000000036648751236677
"166","nCon.13.0","nCon","12","13","1",0.69628647258903,0.000000000103613796776698
"167","Fm.13.0","Fm","13","13","1",2674.43135395322,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000525840611831364
"168","Fo.13.0","Fo","14","13","1",2321.86457322051,0.00000000000000000000000000000000000000000000000000000000000000000000000000506718849438924
"169","Quant.14.0","Quant","1","14","1",0.135835659252837,0.00000000000000000000000000000000000000000000000000000000000000000000000633907483404222
"170","Sigma.14.0","Sigma","2","14","1",4.65893605043295,0.00000000000000000000000000000000000000275460646215542
"171","Connect.14.0","Connect","3","14","1",0.237386178481857,0.0000000333787763375007
"172","Tau1.14.0","Tau1","4","14","1",1611.50350523607,0.0000000000000000000981323594204613
"173","Tau2.14.0","Tau2","5","14","1",3685894.66621549,0.000000679636757796017
"174","NPQ.14.0","NPQ","6","14","1",0.271880993095516,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000190818446923014
"175","qP.14.0","qP","7","14","1",0.645066149197622,0.0000000000000000000000000000000000000000000000000000000000000000000000126781496680844
"176","ABQ.14.0","ABQ","8","14","1",-0.112371449302902,0.00000000000000000000000000000000000000275460646215542
"177","qm.14.0","qm","9","14","1",0.640906366309774,0.00000000000000000000000000000000000000000000000000000000000000000000000633907483404222
"178","nTau1.14.0","nTau1","10","14","1",2.75357485199993,0.0000000000000000000981323594204613
"179","nTau2.14.0","nTau2","11","14","1",4.32012475138539,0.000000679636757796017
"180","nCon.14.0","nCon","12","14","1",0.651115635319104,0.0000000333787763375007
"181","Fm.14.0","Fm","13","14","1",2668.67195569452,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000190818446923014
"182","Fo.14.0","Fo","14","14","1",2306.1711412632,0.0000000000000000000000000000000000000000000000000000000000000000000000126781496680844
"183","Quant.15.0","Quant","1","15","1",0.141066946211698,0.00000000000000000000000000000000000000000000000000000000000000000000000279848529950646
"184","Sigma.15.0","Sigma","2","15","1",4.93025836599033,0.000000000000000000000000000000000000000168650405187805
"185","Connect.15.0","Connect","3","15","1",0.206552707661878,0.000000361504384833907
"186","Tau1.15.0","Tau1","4","15","1",1544.25953577581,0.000000000000000000933725431894113
"187","Tau2.15.0","Tau2","5","15","1",2912595.31446453,0.0000000299466150989687
"188","NPQ.15.0","NPQ","6","15","1",0.264660101607846,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000179568836752596
"189","qP.15.0","qP","7","15","1",0.6455835021175,0.00000000000000000000000000000000000000000000000000000000000000000000000559697059901292
"190","ABQ.15.0","ABQ","8","15","1",-0.177152591202614,0.000000000000000000000000000000000000000168650405187805
"191","qm.15.0","qm","9","15","1",0.627076994455088,0.00000000000000000000000000000000000000000000000000000000000000000000000279848529950646
"192","nTau1.15.0","nTau1","10","15","1",2.63867513093025,0.000000000000000000933725431894113
"193","nTau2.15.0","nTau2","11","15","1",3.41376415992558,0.0000000299466150989687
"194","nCon.15.0","nCon","12","15","1",0.566543925751025,0.000000361504384833907
"195","Fm.15.0","Fm","13","15","1",2683.90940217027,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000179568836752596
"196","Fo.15.0","Fo","14","15","1",2305.29849889724,0.00000000000000000000000000000000000000000000000000000000000000000000000559697059901292
"197","Quant.16.0","Quant","1","16","1",0.0540175835602314,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000344166067050805
"198","Sigma.16.0","Sigma","2","16","1",3.49256469002921,0.000000000000000000000000000000467513526356783
"199","Connect.16.0","Connect","3","16","1",0.397409709766848,0.0000000000276810692579771
"200","Tau1.16.0","Tau1","4","16","1",1701.84018486621,0.000000000000528889515132236
"201","Tau2.16.0","Tau2","5","16","1",11122106.7953108,0.0000516668929583658
"202","NPQ.16.0","NPQ","6","16","1",0.244751104537982,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000377244842916016
"203","qP.16.0","qP","7","16","1",0.482997451953108,0.000000000000000000000000000000000000000000000000000000000000000000000000000000068833213410161
"204","ABQ.16.0","ABQ","8","16","1",0.166112347545338,0.000000000000000000000000000000467513526356783
"205","qm.16.0","qm","9","16","1",0.857199718612152,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000344166067050805
"206","nTau1.16.0","nTau1","10","16","1",2.90793306992157,0.000000000000528889515132236
"207","nTau2.16.0","nTau2","11","16","1",13.0358822498062,0.0000516668929583658
"208","nCon.16.0","nCon","12","16","1",1.09003682232746,0.0000000000276810692579771
"209","Fm.16.0","Fm","13","16","1",2726.83681491068,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000377244842916016
"210","Fo.16.0","Fo","14","16","1",2579.53967940613,0.000000000000000000000000000000000000000000000000000000000000000000000000000000068833213410161
"211","Quant.17.0","Quant","1","17","1",0.0539857094623762,0.0000000000000000000000000000000000000000000000000000000000000000000000000000070985347564594
"212","Sigma.17.0","Sigma","2","17","1",3.53755196211912,0.0000000000000000000000000206651069973617
"213","Connect.17.0","Connect","3","17","1",0.261336323997274,0.000682240353974114
"214","Tau1.17.0","Tau1","4","17","1",1259.86278471421,0.0000000867965452756541
"215","Tau2.17.0","Tau2","5","17","1",7076424.11505705,0.0000953324296474039
"216","NPQ.17.0","NPQ","6","17","1",0.304190649992895,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000108732885550019
"217","qP.17.0","qP","7","17","1",0.552647380005528,0.0000000000000000000000000000000000000000000000000000000000000000000000000000141970695129188
"218","ABQ.17.0","ABQ","8","17","1",0.155371149015646,0.0000000000000000000000000206651069973617
"219","qm.17.0","qm","9","17","1",0.857283980621718,0.0000000000000000000000000000000000000000000000000000000000000000000000000000070985347564594
"220","nTau1.17.0","nTau1","10","17","1",2.15272661194208,0.0000000867965452756541
"221","nTau2.17.0","nTau2","11","17","1",8.29406093748939,0.0000953324296474039
"222","nCon.17.0","nCon","12","17","1",0.716807388364647,0.000682240353974114
"223","Fm.17.0","Fm","13","17","1",2602.5590179422,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000108732885550019
"224","Fo.17.0","Fo","14","17","1",2462.05802294088,0.0000000000000000000000000000000000000000000000000000000000000000000000000000141970695129188
"225","Quant.18.0","Quant","1","18","1",0.0495248900234406,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000122055831749824
"226","Sigma.18.0","Sigma","2","18","1",3.61821375623667,0.000000000000000000000000000000032638454055442
"227","Connect.18.0","Connect","3","18","1",0.379226842772896,0.0000000000458649808728818
"228","Tau1.18.0","Tau1","4","18","1",1200.02550463234,0.0000000000119871913447208
"229","Tau2.18.0","Tau2","5","18","1",6903182.34465384,0.00000279514736260401
"230","NPQ.18.0","NPQ","6","18","1",0.345197661925765,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000152078173660997
"231","qP.18.0","qP","7","18","1",0.59047037891524,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000244111663499647
"232","ABQ.18.0","ABQ","8","18","1",0.13611227191267,0.000000000000000000000000000000032638454055442
"233","qm.18.0","qm","9","18","1",0.869076553134521,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000122055831749824
"234","nTau1.18.0","nTau1","10","18","1",2.05048269555584,0.0000000000119871913447208
"235","nTau2.18.0","nTau2","11","18","1",8.09100954072737,0.00000279514736260401
"236","nCon.18.0","nCon","12","18","1",1.04016387239244,0.0000000000458649808728818
"237","Fm.18.0","Fm","13","18","1",2523.22259644413,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000152078173660997
"238","Fo.18.0","Fo","14","18","1",2398.26027485057,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000244111663499647
"239","Quant.19.0","Quant","1","19","1",0.0516143914718706,0.0000000000000000000000000000000000000000000000000000000000000000000000000000323067686349059
"240","Sigma.19.0","Sigma","2","19","1",3.6326204202362,0.00000000000000000000000000892736707282518
"241","Connect.19.0","Connect","3","19","1",0.298641981147891,0.0000296147483844598
"242","Tau1.19.0","Tau1","4","19","1",1368.10295713135,0.00000000000000075856262165554
"243","Tau2.19.0","Tau2","5","19","1",10171135.4025857,0.00000821723791364796
"244","NPQ.19.0","NPQ","6","19","1",0.376875986668848,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000113638742243678
"245","qP.19.0","qP","7","19","1",0.626236718598398,0.0000000000000000000000000000000000000000000000000000000000000000000000000000646135372698117
"246","ABQ.19.0","ABQ","8","19","1",0.132672524824644,0.00000000000000000000000000892736707282518
"247","qm.19.0","qm","9","19","1",0.863552770411745,0.0000000000000000000000000000000000000000000000000000000000000000000000000000323067686349059
"248","nTau1.19.0","nTau1","10","19","1",2.33767651479713,0.00000000000000075856262165554
"249","nTau2.19.0","nTau2","11","19","1",11.9212776765319,0.00000821723791364796
"250","nCon.19.0","nCon","12","19","1",0.819131360265469,0.0000296147483844598
"251","Fm.19.0","Fm","13","19","1",2465.16982656278,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000113638742243678
"252","Fo.19.0","Fo","14","19","1",2337.93158608993,0.0000000000000000000000000000000000000000000000000000000000000000000000000000646135372698117
"253","Quant.20.0","Quant","1","20","1",0.0562640751798884,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000433144241450553
"254","Sigma.20.0","Sigma","2","20","1",3.60177771952127,0.0000000000000000000000000000095238712244072
"255","Connect.20.0","Connect","3","20","1",0.271277712948871,0.000038679347168258
"256","Tau1.20.0","Tau1","4","20","1",1403.89826115011,0.00000000229545885538039
"257","Tau2.20.0","Tau2","5","20","1",7412752.39840249,0.0000607544259180336
"258","NPQ.20.0","NPQ","6","20","1",0.417069571114424,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000957550284412836
"259","qP.20.0","qP","7","20","1",0.672153530626605,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000866288482901105
"260","ABQ.20.0","ABQ","8","20","1",0.140036553719502,0.0000000000000000000000000000095238712244072
"261","qm.20.0","qm","9","20","1",0.851260918423788,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000433144241450553
"262","nTau1.20.0","nTau1","10","20","1",2.39883992439909,0.00000000229545885538039
"263","nTau2.20.0","nTau2","11","20","1",8.68826106338811,0.0000607544259180336
"264","nCon.20.0","nCon","12","20","1",0.744075167072616,0.000038679347168258
